player_id,name,season,strokes_gained_scoring_sg_total,strokes_gained_scoring_sg_total_rank,strokes_gained_driving_sg_tee_to_green,strokes_gained_driving_sg_tee_to_green_rank,strokes_gained_driving_sg_off_the_tee,strokes_gained_driving_sg_off_the_tee_rank,strokes_gained_approach_sg_approach_the_green,strokes_gained_approach_sg_approach_the_green_rank,strokes_gained_around_green_sg_around_the_green,strokes_gained_around_green_sg_around_the_green_rank,strokes_gained_putting_sg_putting,strokes_gained_putting_sg_putting_rank,strokes_gained_scoring_sg_total_total_sg:t,strokes_gained_driving_sg_tee_to_green_sg:ott,strokes_gained_driving_sg_off_the_tee_total_sg:ott,strokes_gained_approach_sg_approach_the_green_total_sg:app,strokes_gained_around_green_sg_around_the_green_total_sg:arg,strokes_gained_putting_sg_putting_total_sg:putting,scoring_scoring_average_adjusted,scoring_scoring_average_adjusted_rank,scoring_scoring_average_adjusted_total_strokes,scoring_scoring_average_actual,scoring_scoring_average_actual_rank,scoring_scoring_average_actual_total_strokes,scoring_birdie_average,scoring_birdie_average_rank,scoring_birdie_average_#_of_birdies,scoring_par_breakers,scoring_par_breakers_rank,scoring_par_breakers_#_birdies/eagles,scoring_final_round_scoring_average,scoring_final_round_scoring_average_rank,scoring_round_1_scoring_average,scoring_round_1_scoring_average_rank,scoring_round_1_scoring_average_total_strokes,scoring_round_2_scoring_average,scoring_round_2_scoring_average_rank,scoring_round_2_scoring_average_total_strokes,scoring_round_3_scoring_average,scoring_round_3_scoring_average_rank,scoring_round_4_scoring_average,scoring_round_4_scoring_average_rank,scoring_par_3_scoring_average,scoring_par_3_scoring_average_rank,scoring_par_3_scoring_average_total_strokes,scoring_par_4_scoring_average,scoring_par_4_scoring_average_rank,scoring_par_4_scoring_average_total_strokes,scoring_par_5_scoring_average,scoring_par_5_scoring_average_rank,scoring_par_5_scoring_average_total_strokes,scoring_front_9_scoring_average,scoring_front_9_scoring_average_rank,scoring_front_9_scoring_average_total_strokes,scoring_back_9_scoring_average,scoring_back_9_scoring_average_rank,scoring_back_9_scoring_average_total_strokes,scoring_early_scoring_average,scoring_early_scoring_average_rank,scoring_early_scoring_average_total_strokes,scoring_late_scoring_average,scoring_late_scoring_average_rank,scoring_late_scoring_average_total_strokes,scoring_final_round_scoring_average_total_strokes,scoring_round_3_scoring_average_total_strokes,scoring_round_4_scoring_average_total_strokes,driving_driving_distance,driving_driving_distance_rank,driving_driving_distance_total_distance,driving_driving_distance___all_drives,driving_driving_distance___all_drives_rank,driving_driving_accuracy_percentage,driving_driving_accuracy_percentage_rank,driving_driving_accuracy_percentage_fairways_hit,driving_distance_from_edge_of_fairway,driving_distance_from_edge_of_fairway_rank,driving_driving_distance___all_drives_total_distance,driving_distance_from_edge_of_fairway_total_distance_(feet),putting_putting_average,putting_putting_average_rank,putting_putting_average_gir_putts,putting_overall_putting_average,putting_overall_putting_average_rank,putting_overall_putting_average_#_of_putts,putting_one_putt_percentage,putting_one_putt_percentage_rank,putting_one_putt_percentage_#_of_1_putts,putting_3_putt_avoidance,putting_3_putt_avoidance_rank,putting_3_putt_avoidance_total_3_putts,putting_average_distance_of_putts_made,putting_average_distance_of_putts_made_rank,putting_average_distance_of_putts_made_total_dist._(inches),owgr,owgr_tier,owgr_score,owgr_score_norm,first_name,last_name,country,collected_at,full_name,standings_id,standings_total,standings_total_label,standings_rank,standings_owgr,standings_logo,standings_logo_dark,standings_rank_logo,standings_rank_logo_dark,standings_webview,standings_webview_browser_controls,fedex_fall_id,fedex_fall_total,fedex_fall_total_label,fedex_fall_rank,fedex_fall_owgr,fedex_fall_logo,fedex_fall_logo_dark,fedex_fall_rank_logo,fedex_fall_rank_logo_dark,fedex_fall_webview,fedex_fall_webview_browser_controls,snapshot_last_win,snapshot_lowest_round,snapshot_lowest_round_desc,snapshot_fedexcup_champion,snapshot_best_fedexcup_finish,snapshot_best_fedexcup_finish_desc,latest_season,latest_display_season,latest_wins,latest_seconds,latest_thirds,latest_top_10,latest_top_25,latest_events,latest_cuts_made,latest_earnings,snapshot_last_win_desc,events,cuts_made,wins,seconds,thirds,top_10,top_25,earnings,cuts_made_pct,top_10_pct,top_25_pct,career_events,career_cuts_made,career_wins,career_seconds,career_thirds,career_top_10,career_top_25,career_earnings,career_cuts_made_pct,career_top_10_pct,career_top_25_pct,has_performance_data,has_current_form,tournament_id,appearances,avg_finish,best_finish,worst_finish,finish_std,avg_score_to_par,best_score_to_par,worst_score_to_par,score_std,avg_total_score,best_total_score,worst_total_score,total_score_std,first_year_played,last_year_played,cuts_made_1,cuts_made_pct_1,top_10_finishes,top_25_finishes,consistency_ratio,avg_rounds_played,min_rounds_played,max_rounds_played,has_tournament_history,has_history_stats,success_ratio,tournament_experience,course_history_score,course_history_rating,tour_code,collected_at_2,events_2,wins_2,international_wins,major_wins,cuts_made_2,runner_up,second,third,top10,top25,official_money,achievement_events_played,achievement_pga_tour_wins,achievement_international_wins,achievement_cuts_made,achievement_runner_up,achievement_third_place_finishes,achievement_top_5_finishes,achievement_top_10_finishes,achievement_fedexcup_champion,achievement_year_joined_tour,achievement_official_money,table_pga_tour_wins,table_international_wins,table_additional_wins,table_playoff_record,table_national_teams,first_year,last_year,career_span,achievement_cuts_made_numerator,achievement_cuts_made_denominator,achievement_cuts_made_pct,table_additional_wins_numerator,table_additional_wins_denominator,table_additional_wins_pct,events_current,wins_current,top10_current,top25_current,cuts_made_current,official_money_current,standings_rank_2,current_cut_pct,current_top10_pct,current_top25_pct,career_events_2,career_wins_2,career_top10,career_top25,career_cuts_made_2,career_official_money,career_cut_pct,career_top10_pct,career_top25_pct,cut_consistency,top10_consistency,top25_consistency,has_career_data,experience_level,career_win_rate,career_cuts_made_rate,career_top10_rate,career_success_score,career_success_rating,has_course_fit,years_recorded,first_year_3,last_year_3,avg_winning_score,best_winning_score,worst_winning_score,winning_score_std,avg_field_size,min_field_size,max_field_size,years_span,score_variability,winner_name_1,wins_1,has_course_stats,tournament_name,year,location,avg_temp,avg_tempmax,avg_tempmin,avg_humidity,avg_windspeed,avg_windgust,avg_cloudcover,avg_precip,avg_precipprob,total_precip,heat_index,wind_chill,feels_like,wind_category,wind_difficulty,gust_differential,precip_intensity,wetness_score,temp_variability,temp_range,wind_variability,wind_range,conditions_variability,weather_difficulty,weather_difficulty_category,has_weather_data,has_scorecard_data,feature_year,tournament_id_standard,data_completeness,has_temporal_features,cuts_made_form_interaction,cuts_made_pct_form_interaction,tournament_id_form_interaction,appearances_form_interaction,avg_finish_form_interaction,best_finish_form_interaction,worst_finish_form_interaction,finish_std_form_interaction,avg_score_to_par_form_interaction,best_score_to_par_form_interaction,worst_score_to_par_form_interaction,score_std_form_interaction,avg_total_score_form_interaction,best_total_score_form_interaction,worst_total_score_form_interaction,total_score_std_form_interaction,first_year_played_form_interaction,last_year_played_form_interaction,top_10_finishes_form_interaction,top_25_finishes_form_interaction,consistency_ratio_form_interaction,avg_rounds_played_form_interaction,min_rounds_played_form_interaction,max_rounds_played_form_interaction,tournament_id_history_interaction,appearances_history_interaction,avg_finish_history_interaction,best_finish_history_interaction,worst_finish_history_interaction,finish_std_history_interaction,avg_score_to_par_history_interaction,best_score_to_par_history_interaction,worst_score_to_par_history_interaction,score_std_history_interaction,avg_total_score_history_interaction,best_total_score_history_interaction,worst_total_score_history_interaction,total_score_std_history_interaction,first_year_played_history_interaction,last_year_played_history_interaction,cuts_made_history_interaction,cuts_made_pct_history_interaction,top_10_finishes_history_interaction,top_25_finishes_history_interaction,consistency_ratio_history_interaction,avg_rounds_played_history_interaction,min_rounds_played_history_interaction,max_rounds_played_history_interaction,career_success_score_percentile_interaction,owgr_percentile_interaction,owgr_field_strength_interaction,field_strength_score_interaction,win_history_interaction,course_win_history_interaction,owgr_component_interaction,victory_potential_interaction,has_interaction_features
06567,Vijay Singh,2022,,,,,,,,,,,,,,,,,,,76.781,,158.0,79.0,,158.0,1.0,,2.0,5.56%,,2.0,,,78.0,,78.0,80.0,,80.0,,,,,3.13,,25.0,4.6,,92.0,5.13,,41.0,41.5,,83.0,37.5,,75.0,78.0,,78.0,80.0,,80.0,,,,286.5,,,,,60.71%,,17.0,,,,,2.167,,39.0,1.833,,66.0,22.22%,,8.0,11.11%,,4.0,,,,,Unknown,,,Vijay,Singh,Fiji,2025-03-29 19:46:24.803,Vijay Singh,,,,,,,,,,,,,9.0,,225.0,,,,,,,,,61.0,Deutsche Bank Championship (2006),2008.0,1.0,2008,2024.0,2024,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45000.0,2008,1.0,1.0,0.0,0.0,0.0,0.0,0.0,45000.0,1.0,0.0,0.0,638.0,506.0,34.0,28.0,17.0,185.0,315.0,71281216.0,0.7931034482758621,0.28996865203761757,0.493730407523511,1.0,0.0,R2022007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,2025-03-22 11:38:46.265,638,34.0,18,,,28.0,28.0,17.0,185.0,315.0,71281216.0,638,34,18,506/638,28,17,115,185,2008.0,1993.0,71281216,"2008: 2008 Deutsche Bank Championship 2008 The Barclays 2008 World Golf Championships-Bridgestone Invitational, 2007: 2007 Arnold Palmer Invitational presented by MasterCard 2007 Mercedes-Benz Championship, 2006: 2006 Barclays Classic, 2005: 2005 Buick Open 2005 Wachovia Championship 2005 Shell Houston Open 2005 Sony Open in Hawaii, 2004: 2004 Chrysler Championship 2004 84 LUMBER Classic 2004 Bell Canadian Open 2004 Deutsche Bank Championship 2004 PGA Championship 2004 Buick Open 2004 HP Classic of New Orleans 2004 Shell Houston Open 2004 AT&T Pebble Beach National Pro-Am, 2003: 2003 FUNAI Classic at the WALT DISNEY WORLD Resort 2003 John Deere Classic 2003 EDS Byron Nelson Championship 2003 Phoenix Open, 2002: 2002 THE TOUR Championship presented by Coca-Cola 2002 Shell Houston Open, 2000: 2000 Masters Tournament, 1999: 1999 Honda Classic, 1998: 1998 Sprint International 1998 PGA Championship, 1997: 1997 Buick Open 1997 Memorial Tournament, 1995: 1995 Buick Classic 1995 Phoenix Open, 1993: 1993 Buick Classic",,"1997: 1997 Toyota World Match Play Championship, 2001: Telus Skins Game, 2003: Telus Skins Game, 2008: Chevron World Challenge, 2021-2022: PNC Championship [with Qass Singh]",,,1992,2024,33,506,638,0.7931034482758621,,,,1.0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,Veteran,0.0,0.0,0.0,0.0,Below Average,0,,,,,,,,,,,,,,,,The Genesis Invitational,2022,"Pacific Palisades, California, USA",57.25,66.47500000000001,48.575,55.525,11.649999999999999,23.05,15.475,0.0,0.0,0.0,57.25,57.25,57.25,Moderate,2.3299999999999996,11.400000000000002,None,0.0,1.5088627063675035,3.200000000000003,2.469142901224363,5.899999999999999,0,1.7498322652244838,Easy,1,0,2022,R2022007,0.45454545454545453,1,1.0,1.0,R2022007,,,,,,,,,,,,,,,,,,,,,,R2025007,9.0,36.22222222222222,2.0,73.0,21.05218384026808,0.0,-10.0,8.0,4.339738855430513,240.30769230769232,143.0,292.0,66.9531983495245,2007,2019,9.0,1.0,1.0,2.0,0.2222222222222222,3.3846153846153846,2.0,4.0,0.9583333333333334,,,95.83333333333334,0.0,20.0,,10.0,1
08793,Tiger Woods,2022,-1.348,,-2.665,,-0.478,,-0.301,,-1.887,,1.317,,-4.045,-0.478,-1.433,-0.902,-5.661,3.95,73.356,,676.0,75.11,,676.0,2.56,,23.0,14.20%,,23.0,78.0,,74.33,,223.0,72.67,,218.0,78.5,,78.0,,3.31,,106.0,4.3,,447.0,4.73,,123.0,38.33,,345.0,36.78,,331.0,75.4,,377.0,74.75,,299.0,78.0,157.0,78.0,309.5,,,292.6,,66.15%,,86.0,293.0,,,317.667,1.875,,165.0,1.691,,274.0,37.65%,,61.0,6.17%,,10.0,908.0,,,,Unknown,,,Tiger,Woods,United States,2025-03-29 19:46:46.122,Tiger Woods,,,,,,,,,,,,,8.0,,226.0,,,,,,,,,61.0,"GTE Byron Nelson Classic (1999), World Golf Championships-NEC Invitational (2000), Buick Open (2005), World Golf Championships-Bridgestone Invitational (2013)",,1.0,"2007, 2009",2024.0,2024,0.0,0.0,0.0,0.0,0.0,5.0,1.0,44400.0,2019-20,5.0,1.0,0.0,0.0,0.0,0.0,0.0,44400.0,0.2,0.0,0.0,378.0,339.0,82.0,31.0,19.0,199.0,270.0,121789760.0,0.8968253968253969,0.5264550264550265,0.7142857142857143,1.0,0.0,R2022007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,2025-03-22 13:39:16.495,378,82.0,12,,,31.0,31.0,19.0,199.0,270.0,120999166.0,378,82,12,339/378,31,19,163,199,,1996.0,120999166,"2019-2020: 2019 ZOZO CHAMPIONSHIP, 2018-2019: 2019 Masters Tournament, 2017-2018: 2018 TOUR Championship **, 2013: 2013 World Golf Championships-Bridgestone Invitational 2013 THE PLAYERS Championship 2013 Arnold Palmer Invitational presented by MasterCard 2013 World Golf Championships-Cadillac Championship 2013 Farmers Insurance Open, 2012: 2012 AT&T National 2012 the Memorial Tournament presented by Nationwide Insurance 2012 Arnold Palmer Invitational presented by MasterCard, 2009: 2009 BMW Championship 2009 World Golf Championships-Bridgestone Invitational 2009 Buick Open 2009 AT&T National 2009 the Memorial Tournament 2009 Arnold Palmer Invitational presented by MasterCard, 2008: 2008 U.S. Open Championship 2008 Arnold Palmer Invitational presented by MasterCard 2008 World Golf Championships-Accenture Match Play Championship 2008 Buick Invitational, 2007: 2007 THE TOUR Championship presented by Coca-Cola 2007 BMW Championship 2007 PGA Championship 2007 World Golf Championships-Bridgestone Invitational 2007 Wachovia Championship 2007 World Golf Championships-CA Championship 2007 Buick Invitational, 2006: 2006 World Golf Championships-American Express Championship 2006 Deutsche Bank Championship 2006 World Golf Championships-Bridgestone Invitational 2006 PGA Championship 2006 Buick Open 2006 The Open Championship 2006 Ford Championship at Doral 2006 Buick Invitational, 2005: 2005 World Golf Championships-American Express Championship 2005 World Golf Championships-NEC Invitational 2005 The Open Championship 2005 Masters Tournament 2005 Ford Championship at Doral 2005 Buick Invitational, 2004: 2004 World Golf Championships-Accenture Match Play Championship, 2003: 2003 World Golf Championships-American Express Championship 2003 100th Western Open presented by Golf Digest 2003 Bay Hill Invitational presented by Cooper Tires 2003 World Golf Championships-Accenture Match Play Championship 2003 Buick Invitational, 2002: 2002 World Golf Championships-American Express Championship 2002 Buick Open 2002 U.S. Open Championship 2002 Masters Tournament 2002 Bay Hill Invitational presented by Cooper Tires, 2001: 2001 World Golf Championships-NEC Invitational 2001 Memorial Tournament 2001 Masters Tournament 2001 THE PLAYERS Championship 2001 Bay Hill Invitational, 2000: 2000 Bell Canadian Open 2000 World Golf Championships-NEC Invitational 2000 PGA Championship 2000 The Open Championship 2000 U.S. Open Championship 2000 Memorial Tournament 2000 Bay Hill Invitational 2000 AT&T Pebble Beach National Pro-Am 2000 Mercedes Championships, 1999: 1999 World Golf Championships-American Express Championship 1999 THE TOUR Championship 1999 National Car Rental Golf Classic/Disney 1999 World Golf Championships-NEC Invitational 1999 PGA Championship 1999 Motorola Western Open 1999 Memorial Tournament 1999 Buick Invitational, 1998: 1998 BellSouth Classic, 1997: 1997 Motorola Western Open 1997 GTE Byron Nelson Golf Classic 1997 Masters Tournament 1997 Mercedes Championships, 1996: 1996 Walt Disney World/Oldsmobile Classic 1996 Las Vegas Invitational",,"1998: PGA Grand Slam of Golf, 1999: PGA Grand Slam of Golf World Cup [with Mark O'Meara], 2000: PGA Grand Slam of Golf EMC World Cup [with David Duval], 2001: PGA Grand Slam of Golf Williams World Challenge, 2002: PGA Grand Slam of Golf, 2004: Target World Challenge, 2005: PGA Grand Slam of Golf, 2006: Target World Challenge PGA Grand Slam of Golf, 2007: Target World Challenge, 2011: Target World Challenge",,,1992,2024,33,339,378,0.8968253968253969,,,,3.0,,,,2.0,43500.0,229.0,0.6666666666666666,,,3.0,0.0,0.0,0.0,2.0,43500.0,0.6666666666666666,0.0,0.0,0.0,,,1,Veteran,0.0,0.6666666666666666,0.0,1333.3333333333333,Elite,0,,,,,,,,,,,,,,,,The Genesis Invitational,2022,"Pacific Palisades, California, USA",57.25,66.47500000000001,48.575,55.525,11.649999999999999,23.05,15.475,0.0,0.0,0.0,57.25,57.25,57.25,Moderate,2.3299999999999996,11.400000000000002,None,0.0,1.5088627063675035,3.200000000000003,2.469142901224363,5.899999999999999,0,1.7498322652244838,Easy,1,0,2022,R2022007,0.45454545454545453,1,1.0,0.2,R2022007,,,,,,,,,,,,,,,,,,,,,,R2025007,3.0,42.666666666666664,15.0,68.0,26.57693235370353,2.2,-6.0,11.0,6.534523701081818,215.2,72.0,295.0,99.91346255635423,2018,2024,3.0,1.0,0.0,1.0,0.3333333333333333,3.0,1.0,4.0,0.5294117647058824,,,52.94117647058824,0.0,0.0,,0.0,1
12716,Charley Hoffman,2022,-0.593,162.0,-0.159,135.0,0.008,104.0,-0.107,141.0,-0.061,132.0,-0.434,181.0,-34.404,0.008,0.484,-6.182,-3.527,-25.193,71.51,156.0,,70.86,150.0,,3.71,103.0,256.0,20.85%,116.0,259.0,71.83,185.0,70.22,95.0,,71.14,153.0,,70.58,121.0,71.83,185.0,3.05,83.0,884.0,4.08,175.0,,4.61,69.0,,35.25,147.0,,35.61,154.0,,70.83,154.0,,70.88,135.0,,862.0,847.0,862.0,309.6,24.0,,299.3,29.0,50.32%,190.0,479.0,361.0,139.0,,,1.772,132.0,,1.619,126.0,,38.41%,140.0,477.0,2.66%,71.0,33.0,788.0,189.0,,104.0,Outside 100,798.296666070122,31.417083626314156,Charley,Hoffman,United States,2025-03-29 19:45:37.425,Charley Hoffman,,183.0,,76.0,104.0,,,,,,,,634.0,,92.0,,,,,,,,,61.0,Travelers Championship (2013),,4.0,2010,2025.0,2025,0.0,0.0,0.0,1.0,3.0,8.0,5.0,564803.0,2015-16,8.0,5.0,0.0,0.0,0.0,1.0,3.0,564803.0,0.625,0.125,0.375,523.0,358.0,4.0,10.0,6.0,62.0,155.0,35849346.0,0.6845124282982792,0.11854684512428298,0.29636711281070743,1.0,0.0,R2022007,1.0,71.0,71.0,71.0,,1.0,1.0,1.0,,285.0,285.0,285.0,,2022,2022,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,0.0,First Time,33.733333333333334,Poor,R,2025-03-22 06:44:58.486,522,4.0,0,,,10.0,10.0,6.0,62.0,155.0,35849346.0,522,4,0,358/522,10,6,29,62,,2006.0,35849346,"2015-2016: 2016 Valero Texas Open, 2014-2015: 2014 OHL Classic at Mayakoba, 2010: 2010 Deutsche Bank Championship, 2007: 2007 Bob Hope Chrysler Classic",,,,,1994,2025,32,358,522,0.685823754789272,,,,25.0,,1.0,2.0,13.0,554475.0,161.0,0.52,0.04,0.08,25.0,0.0,1.0,2.0,13.0,554475.0,0.52,0.04,0.08,0.0,0.0,0.0,1,Veteran,0.0,0.52,0.04,1160.0,Elite,0,,,,,,,,,,,,,,,,The Genesis Invitational,2022,"Pacific Palisades, California, USA",57.25,66.47500000000001,48.575,55.525,11.649999999999999,23.05,15.475,0.0,0.0,0.0,57.25,57.25,57.25,Moderate,2.3299999999999996,11.400000000000002,None,0.0,1.5088627063675035,3.200000000000003,2.469142901224363,5.899999999999999,0,1.7498322652244838,Easy,1,0,2022,R2022007,0.5454545454545454,1,5.0,0.625,R2022007,1.0,71.0,71.0,71.0,,1.0,1.0,1.0,,285.0,285.0,285.0,,2022,2022,0.0,0.0,0.0,4.0,4.0,4.0,R2025007,13.0,44.76923076923077,4.0,71.0,21.560588451129398,0.8235294117647058,-11.0,8.0,5.138522332802094,251.41176470588235,144.0,290.0,60.02089097090425,2007,2024,13.0,1.0,1.0,2.0,0.15384615384615385,3.5294117647058822,2.0,4.0,0.6593137254901961,0.4536082474226804,65.07936507936509,52.21767401118523,0.0,20.0,31.417083626314156,17.13902787543805,1
19846,Brian Gay,2022,-1.313,,-2.075,,-1.04,,-1.223,,0.188,,0.762,,-45.969,-1.04,-36.411,-42.791,6.576,26.658,72.02,,,71.48,,,3.54,,163.0,20.17%,,167.0,69.0,,72.44,,,71.29,,,70.86,,69.0,,3.17,,599.0,4.05,,,4.75,,679.0,35.65,,,35.83,,,71.24,,,71.88,,,276.0,496.0,276.0,283.3,,,280.8,,58.84%,,376.0,391.0,,,,1.716,,817.0,1.539,,,42.39%,,351.0,1.33%,,11.0,939.0,,,,Unknown,,,Brian,Gay,United States,2025-03-29 19:45:23.859,Brian Gay,,,,,,,,,,,,,,,,,,,,,,,,62.0,"Mayakoba Golf Classic at Riviera Maya-Cancun (2008), Bob Hope Classic (2011), AT&T Byron Nelson (2017-18), Wyndham Championship (2017-18)",,21.0,2009,2023.0,2022-23,0.0,0.0,0.0,0.0,1.0,15.0,4.0,219638.0,2020-21,15.0,4.0,0.0,0.0,0.0,0.0,1.0,219638.0,0.26666666666666666,0.0,0.06666666666666667,659.0,383.0,5.0,4.0,5.0,52.0,141.0,24242019.0,0.5811836115326252,0.07890743550834597,0.21396054628224584,1.0,0.0,R2022007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,2025-03-22 05:38:46.895,659,5.0,0,,,4.0,4.0,5.0,52.0,141.0,24242019.0,659,5,0,383/659,4,5,26,52,,1999.0,24242019,"2020-2021: 2020 Bermuda Championship, 2013: 2013 Humana Challenge in partnership with the Clinton Foundation, 2009: 2009 St. Jude Classic presented by FedEx 2009 Verizon Heritage, 2008: 2008 Mayakoba Golf Classic at Riviera Maya-Cancun",,,,,1996,2023,28,383,659,0.5811836115326252,,,,18.0,,,1.0,5.0,203278.0,199.0,0.2777777777777778,,0.05555555555555555,18.0,0.0,0.0,1.0,5.0,203278.0,0.2777777777777778,0.0,0.05555555555555555,0.0,,0.0,1,Veteran,0.0,0.2777777777777778,0.0,555.5555555555555,Elite,0,,,,,,,,,,,,,,,,The Genesis Invitational,2022,"Pacific Palisades, California, USA",57.25,66.47500000000001,48.575,55.525,11.649999999999999,23.05,15.475,0.0,0.0,0.0,57.25,57.25,57.25,Moderate,2.3299999999999996,11.400000000000002,None,0.0,1.5088627063675035,3.200000000000003,2.469142901224363,5.899999999999999,0,1.7498322652244838,Easy,1,0,2022,R2022007,0.45454545454545453,1,4.0,0.26666666666666666,R2022007,,,,,,,,,,,,,,,,,,,,,,R2025007,2.0,60.0,60.0,60.0,0.0,4.555555555555555,2.0,9.0,2.1278575558006176,178.11111111111111,144.0,288.0,62.051278077982495,2007,2021,2.0,1.0,0.0,0.0,0.0,2.4444444444444446,2.0,4.0,0.8897058823529411,,,88.97058823529412,0.0,0.0,,0.0,1
20229,Stewart Cink,2022,-0.252,140.0,-0.162,136.0,0.1,81.0,-0.013,125.0,-0.249,165.0,-0.09,132.0,-16.637,0.1,6.603,-0.868,-16.447,-5.941,71.118,131.0,,70.69,132.0,,3.66,117.0,282.0,20.92%,114.0,290.0,69.92,62.0,70.6,132.0,,71.64,179.0,,69.86,62.0,69.92,62.0,3.07,125.0,955.0,4.03,101.0,,4.72,179.0,,35.34,160.0,,35.35,96.0,,70.9,157.0,,70.46,95.0,,909.0,978.0,909.0,306.2,53.0,,294.2,61.0,59.81%,103.0,643.0,366.0,152.0,,,1.772,132.0,,1.642,174.0,,35.43%,189.0,491.0,3.03%,126.0,42.0,888.0,75.0,,411.0,Outside 100,738.6158178123931,11.124475936480849,Stewart,Cink,United States,2025-03-29 19:45:11.364,Stewart Cink,,,,,411.0,,,,,,,,157.0,,173.0,,,,,,,,,62.0,"The RSM Classic (2016-17), Travelers Championship (2017-18), Sony Open in Hawaii (2018-19)",,20.0,2008,2024.0,2024,0.0,0.0,0.0,0.0,2.0,16.0,8.0,378476.0,2020-21,16.0,8.0,0.0,0.0,0.0,0.0,2.0,378476.0,0.5,0.0,0.125,689.0,506.0,8.0,11.0,9.0,105.0,260.0,43963766.0,0.7343976777939042,0.15239477503628446,0.37735849056603776,1.0,0.0,R2022007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,2025-03-22 04:14:42.127,689,8.0,0,,,11.0,11.0,9.0,105.0,260.0,43905340.0,689,8,0,506/689,11,9,53,105,,1997.0,43905340,"2020-2021: 2021 RBC Heritage 2020 Safeway Open, 2009: 2009 The Open Championship, 2008: 2008 Travelers Championship, 2004: 2004 World Golf Championships-NEC Invitational 2004 MCI Heritage, 2000: 2000 MCI Classic, 1997: 1997 Canon Greater Hartford Open",,"2006: Wendy's 3-Tour Challenge [with Zach Johnson and Scott Verplank], 2007: CVS Caremark Charity Classic [with J.J. Henry], 2013: PNC Father/Son Challenge [with Connor Cink]",,,1995,2024,30,506,689,0.7343976777939042,,,,25.0,,2.0,6.0,13.0,1026158.0,126.0,0.52,0.08,0.24,25.0,0.0,2.0,6.0,13.0,1026158.0,0.52,0.08,0.24,0.0,0.0,0.0,1,Veteran,0.0,0.52,0.08,1280.0,Elite,0,,,,,,,,,,,,,,,,The Genesis Invitational,2022,"Pacific Palisades, California, USA",57.25,66.47500000000001,48.575,55.525,11.649999999999999,23.05,15.475,0.0,0.0,0.0,57.25,57.25,57.25,Moderate,2.3299999999999996,11.400000000000002,None,0.0,1.5088627063675035,3.200000000000003,2.469142901224363,5.899999999999999,0,1.7498322652244838,Easy,1,0,2022,R2022007,0.45454545454545453,1,8.0,0.5,R2022007,,,,,,,,,,,,,,,,,,,,,,R2025007,7.0,37.285714285714285,27.0,67.0,14.430457208213994,0.1,-5.0,10.0,4.653553003411002,241.5,143.0,294.0,66.72372558210127,2007,2023,7.0,1.0,0.0,0.0,0.0,3.4,2.0,4.0,0.5931372549019608,0.9072164948453608,30.158730158730165,80.25234148642274,0.0,0.0,11.124475936480849,3.7081586454936164,1
20572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R2022007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,2025-03-22 10:28:28.539,408,3.0,2,,,1.0,1.0,4.0,38.0,92.0,16039993.0,408,3,2,252/408,1,4,12,38,,2002.0,16039993,"2016-2017: 2016 Shriners Hospitals for Children Open, 2006: 2006 Bay Hill Invitational Presented by MasterCard, 2004: 2004 The INTERNATIONAL",,,,,1999,2021,23,252,408,0.6176470588235294,,,,,,,,,,,,,,,,,,,,,,,,,,1,Veteran,,,,,Unknown,0,,,,,,,,,,,,,,,,The Genesis Invitational,2022,"Pacific Palisades, California, USA",57.25,66.47500000000001,48.575,55.525,11.649999999999999,23.05,15.475,0.0,0.0,0.0,57.25,57.25,57.25,Moderate,2.3299999999999996,11.400000000000002,None,0.0,1.5088627063675035,3.200000000000003,2.469142901224363,5.899999999999999,0,1.7498322652244838,Easy,1,0,2022,R2022007,0.36363636363636365,1,,,R2022007,,,,,,,,,,,,,,,,,,,,,,R2025007,2.0,35.5,27.0,44.0,12.020815280171307,1.25,-5.0,6.0,5.188127472091127,214.25,147.0,283.0,77.09463881057705,2007,2019,2.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,,,,,,0.0,,0.0,1
