player_id,name,season,strokes_gained_scoring_sg_total,strokes_gained_scoring_sg_total_rank,strokes_gained_scoring_sg_total_total_sg:t,strokes_gained_driving_sg_tee_to_green,strokes_gained_driving_sg_tee_to_green_rank,strokes_gained_driving_sg_tee_to_green_sg:ott,strokes_gained_driving_sg_off_the_tee,strokes_gained_driving_sg_off_the_tee_rank,strokes_gained_driving_sg_off_the_tee_total_sg:ott,strokes_gained_approach_sg_approach_the_green,strokes_gained_approach_sg_approach_the_green_rank,strokes_gained_approach_sg_approach_the_green_total_sg:app,strokes_gained_around_green_sg_around_the_green,strokes_gained_around_green_sg_around_the_green_rank,strokes_gained_around_green_sg_around_the_green_total_sg:arg,strokes_gained_putting_sg_putting,strokes_gained_putting_sg_putting_rank,strokes_gained_putting_sg_putting_total_sg:putting,scoring_scoring_average_adjusted,scoring_scoring_average_adjusted_rank,scoring_scoring_average_adjusted_total_strokes,scoring_scoring_average_actual,scoring_scoring_average_actual_rank,scoring_scoring_average_actual_total_strokes,scoring_birdie_average,scoring_birdie_average_rank,scoring_birdie_average_#_of_birdies,scoring_par_breakers,scoring_par_breakers_rank,scoring_par_breakers_#_birdies/eagles,scoring_final_round_scoring_average,scoring_final_round_scoring_average_rank,scoring_final_round_scoring_average_total_strokes,scoring_round_1_scoring_average,scoring_round_1_scoring_average_rank,scoring_round_1_scoring_average_total_strokes,scoring_round_2_scoring_average,scoring_round_2_scoring_average_rank,scoring_round_2_scoring_average_total_strokes,scoring_round_3_scoring_average,scoring_round_3_scoring_average_rank,scoring_round_3_scoring_average_total_strokes,scoring_round_4_scoring_average,scoring_round_4_scoring_average_rank,scoring_round_4_scoring_average_total_strokes,scoring_par_3_scoring_average,scoring_par_3_scoring_average_rank,scoring_par_3_scoring_average_total_strokes,scoring_par_4_scoring_average,scoring_par_4_scoring_average_rank,scoring_par_4_scoring_average_total_strokes,scoring_par_5_scoring_average,scoring_par_5_scoring_average_rank,scoring_par_5_scoring_average_total_strokes,scoring_front_9_scoring_average,scoring_front_9_scoring_average_rank,scoring_front_9_scoring_average_total_strokes,scoring_back_9_scoring_average,scoring_back_9_scoring_average_rank,scoring_back_9_scoring_average_total_strokes,scoring_early_scoring_average,scoring_early_scoring_average_rank,scoring_early_scoring_average_total_strokes,scoring_late_scoring_average,scoring_late_scoring_average_rank,scoring_late_scoring_average_total_strokes,driving_driving_distance,driving_driving_distance_rank,driving_driving_distance_total_distance,driving_driving_distance___all_drives,driving_driving_distance___all_drives_rank,driving_driving_distance___all_drives_total_distance,driving_driving_accuracy_percentage,driving_driving_accuracy_percentage_rank,driving_driving_accuracy_percentage_fairways_hit,driving_distance_from_edge_of_fairway,driving_distance_from_edge_of_fairway_rank,driving_distance_from_edge_of_fairway_total_distance_(feet),putting_putting_average,putting_putting_average_rank,putting_putting_average_gir_putts,putting_overall_putting_average,putting_overall_putting_average_rank,putting_overall_putting_average_#_of_putts,putting_one_putt_percentage,putting_one_putt_percentage_rank,putting_one_putt_percentage_#_of_1_putts,putting_3_putt_avoidance,putting_3_putt_avoidance_rank,putting_3_putt_avoidance_total_3_putts,putting_average_distance_of_putts_made,putting_average_distance_of_putts_made_rank,putting_average_distance_of_putts_made_total_dist._(inches),owgr,owgr_tier,owgr_score,owgr_score_norm,first_name,last_name,country,collected_at,full_name,standings_id,standings_total,standings_total_label,standings_rank,standings_owgr,standings_logo,standings_logo_dark,standings_rank_logo,standings_rank_logo_dark,standings_webview,standings_webview_browser_controls,fedex_fall_id,fedex_fall_total,fedex_fall_total_label,fedex_fall_rank,fedex_fall_owgr,fedex_fall_logo,fedex_fall_logo_dark,fedex_fall_rank_logo,fedex_fall_rank_logo_dark,fedex_fall_webview,fedex_fall_webview_browser_controls,snapshot_last_win,snapshot_lowest_round,snapshot_lowest_round_desc,snapshot_fedexcup_champion,snapshot_best_fedexcup_finish,snapshot_best_fedexcup_finish_desc,latest_season,latest_display_season,latest_wins,latest_seconds,latest_thirds,latest_top_10,latest_top_25,latest_events,latest_cuts_made,latest_earnings,snapshot_last_win_desc,events,cuts_made,wins,seconds,thirds,top_10,top_25,earnings,cuts_made_pct,top_10_pct,top_25_pct,career_events,career_cuts_made,career_wins,career_seconds,career_thirds,career_top_10,career_top_25,career_earnings,career_cuts_made_pct,career_top_10_pct,career_top_25_pct,has_performance_data,has_current_form,tournament_id,appearances,avg_finish,best_finish,worst_finish,finish_std,avg_score_to_par,best_score_to_par,worst_score_to_par,score_std,avg_total_score,best_total_score,worst_total_score,total_score_std,first_year_played,last_year_played,cuts_made_1,cuts_made_pct_1,top_10_finishes,top_25_finishes,consistency_ratio,avg_rounds_played,min_rounds_played,max_rounds_played,has_tournament_history,has_history_stats,success_ratio,tournament_experience,course_history_score,course_history_rating,tour_code,collected_at_2,events_2,wins_2,international_wins,major_wins,cuts_made_2,runner_up,second,third,top10,top25,official_money,achievement_events_played,achievement_pga_tour_wins,achievement_international_wins,achievement_cuts_made,achievement_runner_up,achievement_third_place_finishes,achievement_top_5_finishes,achievement_top_10_finishes,achievement_fedexcup_champion,achievement_year_joined_tour,achievement_official_money,table_pga_tour_wins,table_international_wins,table_additional_wins,table_playoff_record,table_national_teams,first_year,last_year,career_span,achievement_cuts_made_numerator,achievement_cuts_made_denominator,achievement_cuts_made_pct,table_additional_wins_numerator,table_additional_wins_denominator,table_additional_wins_pct,events_current,wins_current,top10_current,top25_current,cuts_made_current,official_money_current,standings_rank_2,current_cut_pct,current_top10_pct,current_top25_pct,career_events_2,career_wins_2,career_top10,career_top25,career_cuts_made_2,career_official_money,career_cut_pct,career_top10_pct,career_top25_pct,cut_consistency,top10_consistency,top25_consistency,has_career_data,experience_level,career_win_rate,career_cuts_made_rate,career_top10_rate,career_success_score,career_success_rating,has_course_fit,years_recorded,first_year_3,last_year_3,avg_winning_score,best_winning_score,worst_winning_score,winning_score_std,avg_field_size,min_field_size,max_field_size,years_span,score_variability,winner_name_1,wins_1,has_course_stats,has_weather_data,has_scorecard_data,feature_year,tournament_id_standard,data_completeness,has_temporal_features,cuts_made_form_interaction,cuts_made_pct_form_interaction,tournament_id_form_interaction,appearances_form_interaction,avg_finish_form_interaction,best_finish_form_interaction,worst_finish_form_interaction,finish_std_form_interaction,avg_score_to_par_form_interaction,best_score_to_par_form_interaction,worst_score_to_par_form_interaction,score_std_form_interaction,avg_total_score_form_interaction,best_total_score_form_interaction,worst_total_score_form_interaction,total_score_std_form_interaction,first_year_played_form_interaction,last_year_played_form_interaction,top_10_finishes_form_interaction,top_25_finishes_form_interaction,consistency_ratio_form_interaction,avg_rounds_played_form_interaction,min_rounds_played_form_interaction,max_rounds_played_form_interaction,tournament_id_history_interaction,appearances_history_interaction,avg_finish_history_interaction,best_finish_history_interaction,worst_finish_history_interaction,finish_std_history_interaction,avg_score_to_par_history_interaction,best_score_to_par_history_interaction,worst_score_to_par_history_interaction,score_std_history_interaction,avg_total_score_history_interaction,best_total_score_history_interaction,worst_total_score_history_interaction,total_score_std_history_interaction,first_year_played_history_interaction,last_year_played_history_interaction,cuts_made_history_interaction,cuts_made_pct_history_interaction,top_10_finishes_history_interaction,top_25_finishes_history_interaction,consistency_ratio_history_interaction,avg_rounds_played_history_interaction,min_rounds_played_history_interaction,max_rounds_played_history_interaction,career_success_score_percentile_interaction,owgr_percentile_interaction,owgr_field_strength_interaction,field_strength_score_interaction,win_history_interaction,course_win_history_interaction,owgr_component_interaction,victory_potential_interaction,has_interaction_features
06567,Vijay Singh,2018,-1.149,,-28.728,0.091,,0.002,0.002,,0.055,0.265,,6.62,-0.176,,-4.412,-1.24,,-30.992,72.239,,,72.29,,,3.0,,93.0,0.1685,,94.0,72.4,,362.0,72.3,,723.0,71.0,,710.0,74.33,,446.0,72.4,,362.0,3.24,,405.0,4.09,,,4.77,,458.0,35.52,,,36.77,,,71.82,,,72.86,,,295.0,,,285.1,,,0.6028,,261.0,306.0,,,1.861,,670.0,1.694,,945.0,0.33509999999999995,,187.0,0.050199999999999995,,28.0,743.0,,,,Unknown,,,Vijay,Singh,Fiji,2025-03-29 19:46:24.803,Vijay Singh,,,,,,,,,,,,,9.0,,225.0,,,,,,,,,61.0,Deutsche Bank Championship (2006),2008.0,1.0,2008,2024.0,2024,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45000.0,2008,1.0,1.0,0.0,0.0,0.0,0.0,0.0,45000.0,1.0,0.0,0.0,638.0,506.0,34.0,28.0,17.0,185.0,315.0,71281216.0,0.7931034482758621,0.28996865203761757,0.493730407523511,1.0,0.0,R2018003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,2025-03-22 11:38:46.265,638,34.0,18,,,28.0,28.0,17.0,185.0,315.0,71281216.0,638,34,18,506/638,28,17,115,185,2008.0,1993.0,71281216,"2008: 2008 Deutsche Bank Championship 2008 The Barclays 2008 World Golf Championships-Bridgestone Invitational, 2007: 2007 Arnold Palmer Invitational presented by MasterCard 2007 Mercedes-Benz Championship, 2006: 2006 Barclays Classic, 2005: 2005 Buick Open 2005 Wachovia Championship 2005 Shell Houston Open 2005 Sony Open in Hawaii, 2004: 2004 Chrysler Championship 2004 84 LUMBER Classic 2004 Bell Canadian Open 2004 Deutsche Bank Championship 2004 PGA Championship 2004 Buick Open 2004 HP Classic of New Orleans 2004 Shell Houston Open 2004 AT&T Pebble Beach National Pro-Am, 2003: 2003 FUNAI Classic at the WALT DISNEY WORLD Resort 2003 John Deere Classic 2003 EDS Byron Nelson Championship 2003 Phoenix Open, 2002: 2002 THE TOUR Championship presented by Coca-Cola 2002 Shell Houston Open, 2000: 2000 Masters Tournament, 1999: 1999 Honda Classic, 1998: 1998 Sprint International 1998 PGA Championship, 1997: 1997 Buick Open 1997 Memorial Tournament, 1995: 1995 Buick Classic 1995 Phoenix Open, 1993: 1993 Buick Classic",,"1997: 1997 Toyota World Match Play Championship, 2001: Telus Skins Game, 2003: Telus Skins Game, 2008: Chevron World Challenge, 2021-2022: PNC Championship [with Qass Singh]",,,1992,2024,33,506,638,0.7931034482758621,,,,10.0,,,,5.0,95334.0,226.0,0.5,,,10.0,0.0,0.0,0.0,5.0,95334.0,0.5,0.0,0.0,0.0,,,1,Veteran,0.0,0.5,0.0,1000.0,Elite,0,,,,,,,,,,,,,,,,0,0,2018,R2018003,0.36363636363636365,1,1.0,1.0,R2018003,,,,,,,,,,,,,,,,,,,,,,R2025003,3.0,29.0,3.0,77.0,41.617304093369626,-3.8,-16.0,8.0,11.166915420114902,209.2,76.0,292.0,95.24022259528797,2007,2014,3.0,1.0,2.0,2.0,0.6666666666666666,3.0,1.0,4.0,0.8095238095238095,,,80.95238095238095,0.0,40.0,,20.0,1
08793,Tiger Woods,2018,1.596,5.0,94.154,1.33,8.0,0.061,0.061,100.0,3.609,0.883,3.0,52.11,0.385,11.0,22.732,0.266,48.0,15.703,69.35,7.0,,69.56,11.0,,4.03,15.0,274.0,0.2288,17.0,280.0,69.75,41.0,,70.28,62.0,,70.06,46.0,,68.0,1.0,,69.75,41.0,,3.07,110.0,835.0,3.97,5.0,,4.57,24.0,904.0,34.32,2.0,,35.24,63.0,,69.31,12.0,,69.71,14.0,,303.6,32.0,,289.6,64.0,,0.5935,127.0,565.0,364.0,164.0,,1.744,22.0,,1.583,22.0,,0.4265,8.0,522.0,0.026099999999999998,66.0,32.0,898.0,68.0,,,Unknown,,,Tiger,Woods,United States,2025-03-29 19:46:46.122,Tiger Woods,,,,,,,,,,,,,8.0,,226.0,,,,,,,,,61.0,"GTE Byron Nelson Classic (1999), World Golf Championships-NEC Invitational (2000), Buick Open (2005), World Golf Championships-Bridgestone Invitational (2013)",,1.0,"2007, 2009",2024.0,2024,0.0,0.0,0.0,0.0,0.0,5.0,1.0,44400.0,2019-20,5.0,1.0,0.0,0.0,0.0,0.0,0.0,44400.0,0.2,0.0,0.0,378.0,339.0,82.0,31.0,19.0,199.0,270.0,121789760.0,0.8968253968253969,0.5264550264550265,0.7142857142857143,1.0,0.0,R2018003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,2025-03-22 13:39:16.495,378,82.0,12,,,31.0,31.0,19.0,199.0,270.0,120999166.0,378,82,12,339/378,31,19,163,199,,1996.0,120999166,"2019-2020: 2019 ZOZO CHAMPIONSHIP, 2018-2019: 2019 Masters Tournament, 2017-2018: 2018 TOUR Championship **, 2013: 2013 World Golf Championships-Bridgestone Invitational 2013 THE PLAYERS Championship 2013 Arnold Palmer Invitational presented by MasterCard 2013 World Golf Championships-Cadillac Championship 2013 Farmers Insurance Open, 2012: 2012 AT&T National 2012 the Memorial Tournament presented by Nationwide Insurance 2012 Arnold Palmer Invitational presented by MasterCard, 2009: 2009 BMW Championship 2009 World Golf Championships-Bridgestone Invitational 2009 Buick Open 2009 AT&T National 2009 the Memorial Tournament 2009 Arnold Palmer Invitational presented by MasterCard, 2008: 2008 U.S. Open Championship 2008 Arnold Palmer Invitational presented by MasterCard 2008 World Golf Championships-Accenture Match Play Championship 2008 Buick Invitational, 2007: 2007 THE TOUR Championship presented by Coca-Cola 2007 BMW Championship 2007 PGA Championship 2007 World Golf Championships-Bridgestone Invitational 2007 Wachovia Championship 2007 World Golf Championships-CA Championship 2007 Buick Invitational, 2006: 2006 World Golf Championships-American Express Championship 2006 Deutsche Bank Championship 2006 World Golf Championships-Bridgestone Invitational 2006 PGA Championship 2006 Buick Open 2006 The Open Championship 2006 Ford Championship at Doral 2006 Buick Invitational, 2005: 2005 World Golf Championships-American Express Championship 2005 World Golf Championships-NEC Invitational 2005 The Open Championship 2005 Masters Tournament 2005 Ford Championship at Doral 2005 Buick Invitational, 2004: 2004 World Golf Championships-Accenture Match Play Championship, 2003: 2003 World Golf Championships-American Express Championship 2003 100th Western Open presented by Golf Digest 2003 Bay Hill Invitational presented by Cooper Tires 2003 World Golf Championships-Accenture Match Play Championship 2003 Buick Invitational, 2002: 2002 World Golf Championships-American Express Championship 2002 Buick Open 2002 U.S. Open Championship 2002 Masters Tournament 2002 Bay Hill Invitational presented by Cooper Tires, 2001: 2001 World Golf Championships-NEC Invitational 2001 Memorial Tournament 2001 Masters Tournament 2001 THE PLAYERS Championship 2001 Bay Hill Invitational, 2000: 2000 Bell Canadian Open 2000 World Golf Championships-NEC Invitational 2000 PGA Championship 2000 The Open Championship 2000 U.S. Open Championship 2000 Memorial Tournament 2000 Bay Hill Invitational 2000 AT&T Pebble Beach National Pro-Am 2000 Mercedes Championships, 1999: 1999 World Golf Championships-American Express Championship 1999 THE TOUR Championship 1999 National Car Rental Golf Classic/Disney 1999 World Golf Championships-NEC Invitational 1999 PGA Championship 1999 Motorola Western Open 1999 Memorial Tournament 1999 Buick Invitational, 1998: 1998 BellSouth Classic, 1997: 1997 Motorola Western Open 1997 GTE Byron Nelson Golf Classic 1997 Masters Tournament 1997 Mercedes Championships, 1996: 1996 Walt Disney World/Oldsmobile Classic 1996 Las Vegas Invitational",,"1998: PGA Grand Slam of Golf, 1999: PGA Grand Slam of Golf World Cup [with Mark O'Meara], 2000: PGA Grand Slam of Golf EMC World Cup [with David Duval], 2001: PGA Grand Slam of Golf Williams World Challenge, 2002: PGA Grand Slam of Golf, 2004: Target World Challenge, 2005: PGA Grand Slam of Golf, 2006: Target World Challenge PGA Grand Slam of Golf, 2007: Target World Challenge, 2011: Target World Challenge",,,1992,2024,33,339,378,0.8968253968253969,,,,18.0,1.0,7.0,12.0,16.0,5443841.0,2.0,0.8888888888888888,0.3888888888888889,0.6666666666666666,18.0,1.0,7.0,12.0,16.0,5443841.0,0.8888888888888888,0.3888888888888889,0.6666666666666666,0.0,0.0,0.0,1,Veteran,0.05555555555555555,0.8888888888888888,0.3888888888888889,3222.222222222222,Elite,0,,,,,,,,,,,,,,,,0,0,2018,R2018003,0.36363636363636365,1,1.0,0.2,R2018003,,,,,,,,,,,,,,,,,,,,,,R2025003,0.0,,,,,13.0,13.0,13.0,,155.0,155.0,155.0,,2015,2015,0.0,,0.0,0.0,,2.0,2.0,2.0,0.02040816326530612,,,2.0408163265306123,5.555555555555555,0.0,,2.7777777777777777,1
12716,Charley Hoffman,2018,0.425,67.0,28.87,0.398,67.0,0.254,0.254,54.0,17.242,0.216,68.0,14.694,-0.071,125.0,-4.856,0.026,107.0,1.789,70.521,58.0,,70.64,112.0,,3.56,121.0,285.0,0.20350000000000001,111.0,293.0,71.29,139.0,,70.57,82.0,,70.65,112.0,,70.06,65.0,,71.29,139.0,,3.1,147.0,988.0,4.02,60.0,,4.65,111.0,,35.31,123.0,,35.33,83.0,,70.34,82.0,,70.9,117.0,,299.5,67.0,,292.4,37.0,,0.5834,140.0,654.0,303.0,74.0,,1.777,110.0,,1.622,104.0,,0.3875,95.0,558.0,0.0285,89.0,41.0,871.0,115.0,,104.0,Outside 100,798.296666070122,31.417083626314156,Charley,Hoffman,United States,2025-03-29 19:45:37.425,Charley Hoffman,,183.0,,76.0,104.0,,,,,,,,634.0,,92.0,,,,,,,,,61.0,Travelers Championship (2013),,4.0,2010,2025.0,2025,0.0,0.0,0.0,1.0,3.0,8.0,5.0,564803.0,2015-16,8.0,5.0,0.0,0.0,0.0,1.0,3.0,564803.0,0.625,0.125,0.375,523.0,358.0,4.0,10.0,6.0,62.0,155.0,35849346.0,0.6845124282982792,0.11854684512428298,0.29636711281070743,1.0,0.0,R2018003,1.0,26.0,26.0,26.0,,-8.0,-8.0,-8.0,,276.0,276.0,276.0,,2018,2018,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,0.0,First Time,72.83582089552239,Good,R,2025-03-22 06:44:58.486,522,4.0,0,,,10.0,10.0,6.0,62.0,155.0,35849346.0,522,4,0,358/522,10,6,29,62,,2006.0,35849346,"2015-2016: 2016 Valero Texas Open, 2014-2015: 2014 OHL Classic at Mayakoba, 2010: 2010 Deutsche Bank Championship, 2007: 2007 Bob Hope Chrysler Classic",,,,,1994,2025,32,358,522,0.685823754789272,,,,25.0,,,9.0,19.0,1400637.0,79.0,0.76,,0.36,25.0,0.0,0.0,9.0,19.0,1400637.0,0.76,0.0,0.36,0.0,,0.0,1,Veteran,0.0,0.76,0.0,1520.0,Elite,0,,,,,,,,,,,,,,,,0,0,2018,R2018003,0.45454545454545453,1,5.0,0.625,R2018003,1.0,26.0,26.0,26.0,,-8.0,-8.0,-8.0,,276.0,276.0,276.0,,2018,2018,0.0,0.0,0.0,4.0,4.0,4.0,R2025003,13.0,35.76923076923077,2.0,76.0,24.256112103116905,-3.263157894736842,-21.0,9.0,7.585381446961414,235.89473684210526,140.0,293.0,65.09215240022077,2007,2025,13.0,1.0,2.0,5.0,0.38461538461538464,3.3684210526315788,2.0,4.0,0.5714285714285714,0.4338235294117647,76.77165354330708,47.96918767507003,0.0,40.0,31.417083626314156,23.805694542104717,1
19846,Brian Gay,2018,0.565,54.0,52.021,0.123,101.0,-0.166,-0.166,147.0,-15.27,0.036,100.0,3.339,0.253,28.0,23.286,0.442,19.0,40.668,70.28,36.0,,69.92,21.0,,3.82,43.0,386.0,0.2162,47.0,393.0,70.19,67.0,,70.07,49.0,,69.41,12.0,,70.14,72.0,,70.19,67.0,,3.01,14.0,,4.01,42.0,,4.61,49.0,,34.94,40.0,,34.98,22.0,,70.0,43.0,,69.85,22.0,,282.9,186.0,,277.1,184.0,,0.7137,6.0,,263.0,18.0,,1.726,8.0,,1.569,7.0,,0.434,3.0,789.0,0.0231,28.0,42.0,912.0,49.0,,,Unknown,,,Brian,Gay,United States,2025-03-29 19:45:23.859,Brian Gay,,,,,,,,,,,,,,,,,,,,,,,,62.0,"Mayakoba Golf Classic at Riviera Maya-Cancun (2008), Bob Hope Classic (2011), AT&T Byron Nelson (2017-18), Wyndham Championship (2017-18)",,21.0,2009,2023.0,2022-23,0.0,0.0,0.0,0.0,1.0,15.0,4.0,219638.0,2020-21,15.0,4.0,0.0,0.0,0.0,0.0,1.0,219638.0,0.26666666666666666,0.0,0.06666666666666667,659.0,383.0,5.0,4.0,5.0,52.0,141.0,24242019.0,0.5811836115326252,0.07890743550834597,0.21396054628224584,1.0,0.0,R2018003,1.0,9.0,9.0,9.0,,-13.0,-13.0,-13.0,,271.0,271.0,271.0,,2018,2018,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,0.0,1.0,First Time,90.59701492537313,Excellent,R,2025-03-22 05:38:46.895,659,5.0,0,,,4.0,4.0,5.0,52.0,141.0,24242019.0,659,5,0,383/659,4,5,26,52,,1999.0,24242019,"2020-2021: 2020 Bermuda Championship, 2013: 2013 Humana Challenge in partnership with the Clinton Foundation, 2009: 2009 St. Jude Classic presented by FedEx 2009 Verizon Heritage, 2008: 2008 Mayakoba Golf Classic at Riviera Maya-Cancun",,,,,1996,2023,28,383,659,0.5811836115326252,,,,30.0,,6.0,12.0,22.0,2152501.0,59.0,0.7333333333333333,0.2,0.4,30.0,0.0,6.0,12.0,22.0,2152501.0,0.7333333333333333,0.2,0.4,0.0,0.0,0.0,1,Veteran,0.0,0.7333333333333333,0.2,2066.6666666666665,Elite,0,,,,,,,,,,,,,,,,0,0,2018,R2018003,0.45454545454545453,1,4.0,0.26666666666666666,R2018003,1.0,9.0,9.0,9.0,,-13.0,-13.0,-13.0,,271.0,271.0,271.0,,2018,2018,1.0,1.0,1.0,4.0,4.0,4.0,R2025003,11.0,35.63636363636363,6.0,68.0,23.53836327051109,-3.0,-13.0,7.0,7.266360849833979,236.625,144.0,288.0,62.882827544568954,2007,2023,11.0,1.0,2.0,6.0,0.5454545454545454,3.375,2.0,4.0,0.22448979591836735,,,22.448979591836736,0.0,40.0,,20.0,1
20229,Stewart Cink,2018,0.465,65.0,31.177,0.81,28.0,0.057,0.057,102.0,3.831,0.698,7.0,46.796,0.055,80.0,3.662,-0.345,171.0,-23.115,70.44,50.0,,70.26,54.0,,3.62,103.0,315.0,0.2101,78.0,329.0,70.39,81.0,,71.0,129.0,,70.24,63.0,,69.21,17.0,,70.39,81.0,,3.07,110.0,,4.0,27.0,,4.66,119.0,,34.91,37.0,,35.36,90.0,,70.21,62.0,,70.32,54.0,,298.1,83.0,,286.2,99.0,,0.5760000000000001,146.0,701.0,320.0,96.0,,1.777,110.0,,1.64,151.0,,0.36210000000000003,174.0,567.0,0.0287,93.0,45.0,857.0,137.0,,411.0,Outside 100,738.6158178123931,11.124475936480849,Stewart,Cink,United States,2025-03-29 19:45:11.364,Stewart Cink,,,,,411.0,,,,,,,,157.0,,173.0,,,,,,,,,62.0,"The RSM Classic (2016-17), Travelers Championship (2017-18), Sony Open in Hawaii (2018-19)",,20.0,2008,2024.0,2024,0.0,0.0,0.0,0.0,2.0,16.0,8.0,378476.0,2020-21,16.0,8.0,0.0,0.0,0.0,0.0,2.0,378476.0,0.5,0.0,0.125,689.0,506.0,8.0,11.0,9.0,105.0,260.0,43963766.0,0.7343976777939042,0.15239477503628446,0.37735849056603776,1.0,0.0,R2018003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,2025-03-22 04:14:42.127,689,8.0,0,,,11.0,11.0,9.0,105.0,260.0,43905340.0,689,8,0,506/689,11,9,53,105,,1997.0,43905340,"2020-2021: 2021 RBC Heritage 2020 Safeway Open, 2009: 2009 The Open Championship, 2008: 2008 Travelers Championship, 2004: 2004 World Golf Championships-NEC Invitational 2004 MCI Heritage, 2000: 2000 MCI Classic, 1997: 1997 Canon Greater Hartford Open",,"2006: Wendy's 3-Tour Challenge [with Zach Johnson and Scott Verplank], 2007: CVS Caremark Charity Classic [with J.J. Henry], 2013: PNC Father/Son Challenge [with Connor Cink]",,,1995,2024,30,506,689,0.7343976777939042,,,,25.0,,3.0,8.0,18.0,1887208.0,73.0,0.72,0.12,0.32,25.0,0.0,3.0,8.0,18.0,1887208.0,0.72,0.12,0.32,0.0,0.0,0.0,1,Veteran,0.0,0.72,0.12,1800.0,Elite,0,,,,,,,,,,,,,,,,0,0,2018,R2018003,0.36363636363636365,1,8.0,0.5,R2018003,,,,,,,,,,,,,,,,,,,,,,R2025003,6.0,57.333333333333336,43.0,69.0,9.563820714895625,0.5454545454545454,-4.0,12.0,4.967164912978758,213.54545454545453,83.0,291.0,81.75862478829208,2007,2024,6.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,0.40816326530612246,0.8676470588235294,53.54330708661417,71.44857943177271,0.0,0.0,11.124475936480849,3.7081586454936164,1
20572,Rod Pampling,2018,-1.094,183.0,-49.235,-0.673,170.0,-0.095,-0.095,135.0,-4.279,-0.415,180.0,-18.676,-0.163,157.0,-7.317,-0.421,178.0,-18.964,72.445,187.0,,72.14,187.0,,3.17,183.0,184.0,0.1782,186.0,186.0,71.89,170.0,647.0,71.26,156.0,,72.32,189.0,,73.55,191.0,809.0,71.89,170.0,647.0,3.1,147.0,734.0,4.09,177.0,,4.82,192.0,973.0,35.79,183.0,,36.34,189.0,,71.64,177.0,,72.8,188.0,,288.4,168.0,,281.0,158.0,,0.6369,66.0,514.0,242.0,7.0,,1.792,162.0,,1.628,123.0,,0.3784,124.0,395.0,0.030699999999999998,124.0,32.0,839.0,166.0,,,Unknown,,,Rod,Pampling,Australia,2025-03-29 19:46:11.719,Rod Pampling,,,,,,,,,,,,,,,,,,,,,,,,60.0,Shriners Hospitals for Children Open (2016-17),,53.0,2007,2021.0,2020-21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,2016-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18338.0,0.0,0.0,0.0,408.0,252.0,3.0,1.0,4.0,38.0,92.0,16039993.0,0.6176470588235294,0.09313725490196079,0.22549019607843138,1.0,0.0,R2018003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,2025-03-22 10:28:28.539,408,3.0,2,,,1.0,1.0,4.0,38.0,92.0,16039993.0,408,3,2,252/408,1,4,12,38,,2002.0,16039993,"2016-2017: 2016 Shriners Hospitals for Children Open, 2006: 2006 Bay Hill Invitational Presented by MasterCard, 2004: 2004 The INTERNATIONAL",,,,,1999,2021,23,252,408,0.6176470588235294,,,,20.0,,,,11.0,183806.0,203.0,0.55,,,20.0,0.0,0.0,0.0,11.0,183806.0,0.55,0.0,0.0,0.0,,,1,Veteran,0.0,0.55,0.0,1100.0,Elite,0,,,,,,,,,,,,,,,,0,0,2018,R2018003,0.36363636363636365,1,0.0,0.0,R2018003,,,,,,,,,,,,,,,,,,,,,,R2025003,3.0,27.0,12.0,54.0,23.430749027719962,-3.0,-9.0,5.0,6.2048368229954285,224.2,144.0,279.0,71.86584724331858,2007,2017,3.0,1.0,0.0,2.0,0.6666666666666666,3.2,2.0,4.0,0.7517006802721088,,,75.17006802721087,0.0,0.0,,0.0,1
