player_id,name,season,strokes_gained_scoring_sg_total,strokes_gained_scoring_sg_total_rank,strokes_gained_scoring_sg_total_total_sg:t,strokes_gained_driving_sg_tee_to_green,strokes_gained_driving_sg_tee_to_green_rank,strokes_gained_driving_sg_tee_to_green_sg:ott,strokes_gained_driving_sg_off_the_tee,strokes_gained_driving_sg_off_the_tee_rank,strokes_gained_driving_sg_off_the_tee_total_sg:ott,strokes_gained_approach_sg_approach_the_green,strokes_gained_approach_sg_approach_the_green_rank,strokes_gained_approach_sg_approach_the_green_total_sg:app,strokes_gained_around_green_sg_around_the_green,strokes_gained_around_green_sg_around_the_green_rank,strokes_gained_around_green_sg_around_the_green_total_sg:arg,strokes_gained_putting_sg_putting,strokes_gained_putting_sg_putting_rank,strokes_gained_putting_sg_putting_total_sg:putting,scoring_scoring_average_adjusted,scoring_scoring_average_adjusted_rank,scoring_scoring_average_adjusted_total_strokes,scoring_scoring_average_actual,scoring_scoring_average_actual_rank,scoring_scoring_average_actual_total_strokes,scoring_birdie_average,scoring_birdie_average_rank,scoring_birdie_average_#_of_birdies,scoring_par_breakers,scoring_par_breakers_rank,scoring_par_breakers_#_birdies/eagles,scoring_final_round_scoring_average,scoring_final_round_scoring_average_rank,scoring_final_round_scoring_average_total_strokes,scoring_round_1_scoring_average,scoring_round_1_scoring_average_rank,scoring_round_1_scoring_average_total_strokes,scoring_round_2_scoring_average,scoring_round_2_scoring_average_rank,scoring_round_2_scoring_average_total_strokes,scoring_round_3_scoring_average,scoring_round_3_scoring_average_rank,scoring_round_3_scoring_average_total_strokes,scoring_round_4_scoring_average,scoring_round_4_scoring_average_rank,scoring_round_4_scoring_average_total_strokes,scoring_par_3_scoring_average,scoring_par_3_scoring_average_rank,scoring_par_3_scoring_average_total_strokes,scoring_par_4_scoring_average,scoring_par_4_scoring_average_rank,scoring_par_4_scoring_average_total_strokes,scoring_par_5_scoring_average,scoring_par_5_scoring_average_rank,scoring_par_5_scoring_average_total_strokes,scoring_front_9_scoring_average,scoring_front_9_scoring_average_rank,scoring_front_9_scoring_average_total_strokes,scoring_back_9_scoring_average,scoring_back_9_scoring_average_rank,scoring_back_9_scoring_average_total_strokes,scoring_early_scoring_average,scoring_early_scoring_average_rank,scoring_early_scoring_average_total_strokes,scoring_late_scoring_average,scoring_late_scoring_average_rank,scoring_late_scoring_average_total_strokes,driving_driving_distance,driving_driving_distance_rank,driving_driving_distance_total_distance,driving_driving_distance___all_drives,driving_driving_distance___all_drives_rank,driving_driving_distance___all_drives_total_distance,driving_driving_accuracy_percentage,driving_driving_accuracy_percentage_rank,driving_driving_accuracy_percentage_fairways_hit,driving_distance_from_edge_of_fairway,driving_distance_from_edge_of_fairway_rank,driving_distance_from_edge_of_fairway_total_distance_(feet),putting_putting_average,putting_putting_average_rank,putting_putting_average_gir_putts,putting_overall_putting_average,putting_overall_putting_average_rank,putting_overall_putting_average_#_of_putts,putting_one_putt_percentage,putting_one_putt_percentage_rank,putting_one_putt_percentage_#_of_1_putts,putting_3_putt_avoidance,putting_3_putt_avoidance_rank,putting_3_putt_avoidance_total_3_putts,putting_average_distance_of_putts_made,putting_average_distance_of_putts_made_rank,putting_average_distance_of_putts_made_total_dist._(inches),owgr,owgr_tier,owgr_score,owgr_score_norm,first_name,last_name,country,collected_at,full_name,standings_id,standings_total,standings_total_label,standings_rank,standings_owgr,standings_logo,standings_logo_dark,standings_rank_logo,standings_rank_logo_dark,standings_webview,standings_webview_browser_controls,fedex_fall_id,fedex_fall_total,fedex_fall_total_label,fedex_fall_rank,fedex_fall_owgr,fedex_fall_logo,fedex_fall_logo_dark,fedex_fall_rank_logo,fedex_fall_rank_logo_dark,fedex_fall_webview,fedex_fall_webview_browser_controls,snapshot_last_win,snapshot_lowest_round,snapshot_lowest_round_desc,snapshot_fedexcup_champion,snapshot_best_fedexcup_finish,snapshot_best_fedexcup_finish_desc,latest_season,latest_display_season,latest_wins,latest_seconds,latest_thirds,latest_top_10,latest_top_25,latest_events,latest_cuts_made,latest_earnings,snapshot_last_win_desc,events,cuts_made,wins,seconds,thirds,top_10,top_25,earnings,cuts_made_pct,top_10_pct,top_25_pct,career_events,career_cuts_made,career_wins,career_seconds,career_thirds,career_top_10,career_top_25,career_earnings,career_cuts_made_pct,career_top_10_pct,career_top_25_pct,has_performance_data,has_current_form,tour_code,collected_at_1,events_1,wins_1,international_wins,major_wins,cuts_made_1,runner_up,second,third,top10,top25,official_money,achievement_events_played,achievement_pga_tour_wins,achievement_international_wins,achievement_cuts_made,achievement_runner_up,achievement_third_place_finishes,achievement_top_5_finishes,achievement_top_10_finishes,achievement_fedexcup_champion,achievement_year_joined_tour,achievement_official_money,table_pga_tour_wins,table_international_wins,table_additional_wins,table_playoff_record,table_national_teams,first_year,last_year,career_span,achievement_cuts_made_numerator,achievement_cuts_made_denominator,achievement_cuts_made_pct,table_additional_wins_numerator,table_additional_wins_denominator,table_additional_wins_pct,events_current,wins_current,top10_current,top25_current,cuts_made_current,official_money_current,standings_rank_1,current_cut_pct,current_top10_pct,current_top25_pct,career_events_1,career_wins_1,career_top10,career_top25,career_cuts_made_1,career_official_money,career_cut_pct,career_top10_pct,career_top25_pct,cut_consistency,top10_consistency,top25_consistency,has_career_data,experience_level,career_win_rate,career_cuts_made_rate,career_top10_rate,career_success_score,career_success_rating,tournament_id,has_weather_data,avg_temp,avg_humidity,avg_windspeed,total_precip,weather_difficulty,has_scorecard_data,feature_year,tournament_id_standard,data_completeness,has_temporal_features,cuts_made_form_interaction,cuts_made_pct_form_interaction,tournament_id_form_interaction,tournament_id_history_interaction,cuts_made_history_interaction,cuts_made_pct_history_interaction,career_success_score_percentile_interaction,owgr_percentile_interaction,owgr_field_strength_interaction,field_strength_score_interaction,win_history_interaction,course_win_history_interaction,owgr_component_interaction,victory_potential_interaction,has_interaction_features
32150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,2025-03-22 12:23:10.091,297,2.0,0,,,1.0,1.0,2.0,21.0,67.0,12650720.0,297,2,0,172/297,1,2,9,21,,2011.0,12650720,"2019-2020: 2020 3M Open, 2013: 2013 The Honda Classic",,,,,2008,2023,16,172,297,0.5791245791245792,,,,,,,,,,,,,,,,,,,,,,,,,,1,Veteran,,,,,Unknown,R2025012,0,,,,,,0,2025,R2025012,0.42857142857142855,1,,,R2025012,R2025012,6.0,1.0,,,,,,0.0,,0.0,1
32333,Kevin Tway,2025,-0.269,,-0.806,-2.032,,-0.527,-0.527,,-1.581,-0.588,,-1.763,-0.917,,-2.752,1.763,,5.29,72.376,,574.0,71.75,,574.0,3.25,,26.0,0.18059999999999998,,26.0,75.0,,150.0,70.5,,141.0,71.0,,142.0,70.5,,141.0,75.0,,150.0,3.25,,104.0,4.03,,322.0,4.63,,148.0,35.63,,285.0,36.13,,289.0,71.86,,503.0,71.0,,71.0,307.8,,,297.3,,,0.5,,56.0,333.0,,611.333,1.8,,180.0,1.639,,236.0,0.38189999999999996,,55.0,0.0347,,5.0,1063.0,,,288.0,Outside 100,754.060751224077,16.376042957871352,Kevin,Tway,United States,2025-03-29 19:46:38.253,Kevin Tway,,9.0,,191.0,288.0,,,,,,,,368.0,,133.0,,,,,,,,,63.0,"John Deere Classic (2016-17), AT&T Byron Nelson (2022-23), The RSM Classic (2022-23)",,31.0,2018-19,2025.0,2025,0.0,0.0,0.0,0.0,0.0,3.0,2.0,31046.0,2018-19,3.0,2.0,0.0,0.0,0.0,0.0,0.0,31046.0,0.6666666666666666,0.0,0.0,250.0,127.0,1.0,1.0,3.0,11.0,32.0,8660438.0,0.508,0.044,0.128,1.0,0.0,R,2025-03-22 12:40:31.871,249,1.0,0,,,1.0,1.0,3.0,11.0,32.0,8660437.0,249,1,0,127/249,1,3,8,11,,2014.0,8660437,2018-2019: 2018 Safeway Open,,,,,2008,2025,18,127,249,0.5100401606425703,,,,2.0,,,,2.0,31046.0,188.0,1.0,,,2.0,0.0,0.0,0.0,2.0,31046.0,1.0,0.0,0.0,0.0,,,1,Veteran,0.0,1.0,0.0,2000.0,Elite,R2025012,0,,,,,,0,2025,R2025012,0.5714285714285714,1,2.0,0.6666666666666666,R2025012,R2025012,2.0,1.0,0.2345132743362832,0.8009049773755657,29.200000000000003,61.21077430291382,0.0,40.0,16.376042957871352,18.79201431929045,1
32366,Kevin Chappell,2025,,,,,,,,,,,,,,,,,,,73.471,,142.0,71.0,,142.0,3.0,,6.0,0.16670000000000001,,6.0,,,,71.0,,71.0,71.0,,71.0,,,,,,,3.38,,27.0,3.9,,78.0,4.63,,37.0,35.0,,70.0,36.0,,72.0,71.0,,71.0,71.0,,71.0,274.5,,,,,,0.75,,21.0,,,,1.84,,46.0,1.611,,58.0,0.3611,,13.0,0.0278,,1.0,,,,348.0,Outside 100,745.842075605342,13.581539110661222,Kevin,Chappell,United States,2025-03-29 19:45:11.407,Kevin Chappell,,,,,348.0,,,,,,,,233.0,,155.0,,,,,,,,,59.0,A Military Tribute at The Greenbrier (2019-20),,8.0,2015-16,2025.0,2025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,2016-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,521738.0,0.0,0.0,0.0,306.0,193.0,1.0,6.0,3.0,29.0,74.0,17635013.0,0.630718954248366,0.09477124183006536,0.24183006535947713,1.0,0.0,R,2025-03-22 04:12:05.259,306,1.0,0,,,6.0,6.0,3.0,29.0,74.0,17635011.0,306,1,0,193/306,6,3,12,29,,2011.0,17635011,2016-2017: 2017 Valero Texas Open,,,,,2008,2025,18,193,306,0.630718954248366,,,,1.0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,Veteran,0.0,0.0,0.0,0.0,Below Average,R2025012,0,,,,,,0,2025,R2025012,0.5714285714285714,1,0.0,0.0,R2025012,R2025012,2.0,1.0,0.9601769911504425,0.8687782805429864,23.200000000000003,89.92445174121384,0.0,0.0,13.581539110661222,4.527179703553741,1
32448,James Hahn,2025,0.675,,2.701,-0.766,,0.115,0.115,,0.46,-0.887,,-3.55,0.007,,0.026,1.441,,5.765,70.214,,547.0,68.38,,547.0,4.75,,38.0,0.2778,,40.0,67.5,,135.0,66.5,,133.0,71.5,,143.0,68.0,,136.0,67.5,,135.0,2.84,,91.0,4.01,,353.0,4.29,,103.0,34.38,,275.0,34.0,,272.0,67.25,,269.0,69.5,,278.0,301.9,,,297.2,,,0.5179,,58.0,213.0,,497.333,1.667,,165.0,1.542,,222.0,0.4375,,63.0,0.0069,,1.0,1050.0,,,652.0,Outside 100,718.575240426808,4.310303775133323,James,Hahn,United States,2025-03-29 19:45:33.098,James Hahn,,28.0,,167.0,652.0,,,,,,,,35.0,,208.0,,,,,,,,,60.0,Barbasol Championship (2020-21),,39.0,2015-16,2025.0,2025,0.0,0.0,0.0,0.0,0.0,2.0,2.0,58308.0,2015-16,2.0,2.0,0.0,0.0,0.0,0.0,0.0,58308.0,1.0,0.0,0.0,277.0,157.0,2.0,1.0,2.0,23.0,42.0,12849281.0,0.5667870036101083,0.08303249097472924,0.15162454873646208,1.0,0.0,R,2025-03-22 06:10:53.814,277,2.0,2,,,1.0,1.0,2.0,23.0,42.0,12849283.0,277,2,2,157/277,1,2,11,23,,2013.0,12849283,"2015-2016: 2016 Wells Fargo Championship, 2014-2015: 2015 Northern Trust Open",,2009: Riviera Nayarit Classic TELUS Edmonton Open,,,2012,2025,14,157,277,0.5667870036101083,,,,2.0,,,,2.0,58308.0,164.0,1.0,,,2.0,0.0,0.0,0.0,2.0,58308.0,1.0,0.0,0.0,0.0,,,1,Veteran,0.0,1.0,0.0,2000.0,Elite,R2025012,0,,,,,,0,2025,R2025012,0.5714285714285714,1,2.0,1.0,R2025012,R2025012,4.0,1.0,0.2345132743362832,0.9728506787330317,14.0,72.67382106007821,0.0,0.0,4.310303775133323,1.436767925044441,1
32640,Troy Merritt,2025,-3.434,,-3.434,-1.409,,-1.05,-1.05,,-1.05,-1.381,,-1.381,1.022,,1.022,-2.025,,-2.025,73.039,,289.0,72.25,,289.0,3.0,,12.0,0.16670000000000001,,12.0,,,,70.5,,141.0,74.0,,148.0,,,,,,,3.19,,51.0,4.08,,163.0,4.69,,75.0,36.75,,147.0,35.5,,142.0,69.0,,138.0,75.5,,151.0,288.7,,,289.9,,,0.5536,,31.0,474.0,,434.25,1.81,,76.0,1.625,,117.0,0.3472,,25.0,0.0,,0.0,491.0,,491.0,377.0,Outside 100,742.3658649794206,12.399562303387606,Troy,Merritt,United States,2025-03-29 19:46:03.496,Troy Merritt,,,,,377.0,,,,,,,,271.0,,149.0,,,,,,,,,61.0,"RBC Heritage (2014-15), Quicken Loans National (2014-15)",,56.0,2014-15,2025.0,2025,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,2017-18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,741117.0,0.0,0.0,0.0,349.0,182.0,2.0,4.0,4.0,26.0,63.0,15080050.0,0.5214899713467048,0.07449856733524356,0.18051575931232092,1.0,0.0,R,2025-03-22 09:29:03.688,349,2.0,0,,,4.0,4.0,4.0,26.0,63.0,15080048.0,349,2,0,182/349,4,4,13,26,,2010.0,15080048,"2017-2018: 2018 Barbasol Championship, 2014-2015: 2015 Quicken Loans National",,,,,2010,2025,16,182,349,0.5214899713467048,,,,2.0,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,Veteran,0.0,0.0,0.0,0.0,Below Average,R2025012,0,,,,,,0,2025,R2025012,0.5714285714285714,1,0.0,0.0,R2025012,R2025012,5.0,1.0,0.9601769911504425,0.918552036199095,18.799999999999997,93.24270211828775,0.0,0.0,12.399562303387606,4.133187434462536,1
32757,Patton Kizzire,2025,-0.61,142.0,-9.143,-0.029,103.0,-0.245,-0.245,140.0,-3.677,-0.228,129.0,-3.424,0.444,15.0,6.662,-0.58,160.0,-8.702,72.141,149.0,,70.12,65.0,,4.29,51.0,73.0,0.2484,41.0,76.0,72.0,151.0,72.0,70.86,122.0,496.0,69.57,51.0,487.0,68.5,18.0,137.0,72.0,151.0,72.0,3.12,137.0,206.0,3.97,37.0,715.0,4.52,39.0,271.0,34.29,7.0,583.0,35.82,155.0,609.0,70.3,103.0,703.0,69.86,56.0,489.0,293.2,155.0,,292.6,103.0,,0.6333,38.0,152.0,359.0,122.0,,1.688,8.0,346.0,1.572,31.0,481.0,0.4216,38.0,129.0,0.026099999999999998,95.0,8.0,765.0,162.0,,134.0,Outside 100,787.2895201635192,27.674447584968714,Patton,Kizzire,United States,2025-03-29 19:45:50.800,Patton Kizzire,,19.0,,179.0,134.0,,,,,,,,818.0,,77.0,,,,,,,,,62.0,OHL Classic at Mayakoba (2017-18),,30.0,2017-18,2025.0,2025,0.0,0.0,0.0,0.0,0.0,8.0,1.0,81000.0,2024,8.0,1.0,0.0,0.0,0.0,0.0,0.0,81000.0,0.125,0.0,0.0,255.0,145.0,3.0,2.0,2.0,25.0,51.0,13719595.0,0.5686274509803921,0.09803921568627451,0.2,1.0,0.0,R,2025-03-22 08:12:32.753,254,3.0,0,,,2.0,2.0,2.0,25.0,51.0,13719595.0,254,3,0,145/254,2,2,10,25,,2016.0,13719595,"2024: 2024 Procore Championship, 2017-2018: 2018 Sony Open in Hawaii 2017 OHL Classic at Mayakoba",,,,,2008,2025,18,145,254,0.5708661417322834,,,,7.0,,,,1.0,81000.0,176.0,0.14285714285714285,,,7.0,0.0,0.0,0.0,1.0,81000.0,0.14285714285714285,0.0,0.0,0.0,,,1,Veteran,0.0,0.14285714285714285,0.0,285.71428571428567,Elite,R2025012,0,,,,,,0,2025,R2025012,0.5714285714285714,1,1.0,0.125,R2025012,R2025012,5.0,1.0,0.9092920353982301,0.497737556561086,56.0,63.4922382840134,0.0,40.0,27.674447584968714,22.55814919498957,1
32791,K.H. Lee,2025,-0.683,145.0,-10.923,-0.164,116.0,0.174,0.174,65.0,2.783,-0.445,150.0,-7.114,0.107,68.0,1.706,-0.519,154.0,-8.296,71.987,135.0,,71.05,153.0,,3.67,143.0,77.0,0.209,148.0,79.0,73.5,174.0,147.0,71.5,155.0,572.0,71.13,148.0,569.0,68.0,11.0,204.0,73.5,174.0,147.0,3.16,164.0,272.0,4.06,149.0,884.0,4.54,59.0,336.0,35.38,145.0,743.0,35.67,136.0,749.0,70.2,91.0,702.0,71.82,161.0,790.0,301.9,90.0,,298.1,46.0,,0.613,59.0,179.0,311.0,68.0,,1.781,147.0,440.0,1.632,151.0,617.0,0.373,152.0,141.0,0.037000000000000005,157.0,14.0,828.0,120.0,,179.0,Outside 100,774.7146969020107,23.398771842009815,K.H.,Lee,Republic of Korea,2025-03-29 19:45:53.987,K.H. Lee,,71.0,,135.0,179.0,,,,,,,,560.0,,105.0,,,,,,,,,63.0,AT&T Byron Nelson (2021-22),,27.0,2021-22,2025.0,2025,0.0,0.0,0.0,1.0,1.0,9.0,2.0,244845.0,2021-22,9.0,2.0,0.0,0.0,0.0,1.0,1.0,244845.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,190.0,112.0,2.0,1.0,2.0,17.0,40.0,12947818.0,0.5894736842105263,0.08947368421052632,0.21052631578947367,1.0,0.0,R,2025-03-22 08:31:23.277,189,2.0,4,,,1.0,1.0,2.0,17.0,40.0,12947818.0,189,2,4,112/189,1,2,9,17,,2019.0,12947818,"2021-2022: 2022 AT&T Byron Nelson, 2020-2021: 2021 AT&T Byron Nelson",,,,,2014,2025,12,112,189,0.5925925925925926,,,,8.0,,1.0,1.0,2.0,244845.0,129.0,0.25,0.125,0.125,8.0,0.0,1.0,1.0,2.0,244845.0,0.25,0.125,0.125,0.0,0.0,0.0,1,Veteran,0.0,0.25,0.125,875.0,Elite,R2025012,0,,,,,,0,2025,R2025012,0.5714285714285714,1,2.0,0.2222222222222222,R2025012,R2025012,3.0,1.0,0.7610619469026548,0.6244343891402715,44.8,66.99769083943993,0.0,0.0,23.398771842009815,7.799590614003272,1
32839,Hideki Matsuyama,2025,1.462,8.0,39.464,1.167,10.0,-0.019,-0.019,107.0,-0.509,0.536,23.0,14.471,0.65,6.0,17.537,0.295,56.0,7.967,70.296,14.0,,69.39,26.0,,4.32,56.0,121.0,0.25,46.0,126.0,69.57,65.0,487.0,69.57,63.0,487.0,70.29,105.0,492.0,68.14,21.0,477.0,69.57,65.0,487.0,2.93,11.0,316.0,4.0,91.0,,4.43,13.0,443.0,34.29,15.0,960.0,35.11,71.0,983.0,69.94,94.0,,68.67,12.0,824.0,299.0,120.0,,294.6,81.0,,0.5152,170.0,204.0,295.0,55.0,,1.752,106.0,587.0,1.56,14.0,786.0,0.44439999999999996,7.0,224.0,0.0397,165.0,20.0,865.0,96.0,,6.0,Elite,922.1848749616356,73.54139810614443,Hideki,Matsuyama,Japan,2025-03-29 19:45:59.192,Hideki Matsuyama,,949.0,,8.0,6.0,,,,,,,,-16.0,,,,,,,,,,,61.0,World Golf Championships-Bridgestone Invitational (2016-17),,8.0,2016-17,2025.0,2025,1.0,0.0,0.0,1.0,5.0,8.0,7.0,4464913.0,2025,8.0,7.0,1.0,0.0,0.0,1.0,5.0,4464913.0,0.875,0.125,0.625,272.0,232.0,11.0,7.0,9.0,65.0,151.0,60577550.0,0.8529411764705882,0.23897058823529413,0.5551470588235294,1.0,0.0,R,2025-03-22 09:03:33.880,272,11.0,8,,,7.0,7.0,9.0,65.0,151.0,59887078.0,272,11,8,232/272,7,9,42,65,,2014.0,59887078,"2025: 2025 The Sentry, 2024: 2024 FedEx St. Jude Championship 2024 The Genesis Invitational, 2021-2022: 2022 Sony Open in Hawaii 2021 ZOZO CHAMPIONSHIP, 2020-2021: 2021 Masters Tournament (2021), 2016-2017: 2017 World Golf Championships-Bridgestone Invitational 2017 Waste Management Phoenix Open 2016 World Golf Championships-HSBC Champions, 2015-2016: 2016 Waste Management Phoenix Open, 2013-2014: 2014 the Memorial Tournament presented by Nationwide Insurance",,2015-2016: Hero World Challenge,,,2011,2025,15,232,272,0.8529411764705882,,,,8.0,1.0,1.0,5.0,7.0,4464913.0,7.0,0.875,0.125,0.625,8.0,1.0,1.0,5.0,7.0,4464913.0,0.875,0.125,0.625,0.0,0.0,0.0,1,Veteran,0.125,0.875,0.125,2750.0,Elite,R2025012,0,,,,,,0,2025,R2025012,0.5714285714285714,1,7.0,0.875,R2025012,R2025012,0.0,,0.08628318584070796,0.027149321266968326,97.6,4.686060945821487,12.5,60.0,73.54139810614443,48.68046603538147,1
32982,Vince Covello,2025,-4.516,,-9.031,-2.673,,-0.539,-0.539,,-1.078,-0.667,,-1.335,-1.465,,-2.931,-1.843,,-3.686,73.074,,426.0,71.0,,426.0,3.0,,18.0,0.1852,,20.0,67.0,,67.0,72.5,,145.0,71.0,,142.0,72.0,,72.0,67.0,,67.0,3.12,,81.0,4.05,,235.0,4.58,,110.0,35.17,,211.0,35.83,,215.0,72.33,,217.0,69.67,,209.0,303.5,,,299.3,,,0.6585,,54.0,474.0,,276.75,1.864,,151.0,1.713,,185.0,0.3148,,34.0,0.06480000000000001,,7.0,650.0,,,,Unknown,,,Vince,Covello,United States,2025-03-29 19:45:15.814,Vince Covello,,4.0,,,,,,,,,,,,,,,,,,,,,,67.0,"A Military Tribute at The Greenbrier (2019-20), A Military Tribute at The Greenbrier (2019-20), Puerto Rico Open (2025)",,236.0,2019-20,2025.0,2025,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9416.0,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9416.0,0.5,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,28451.0,0.15384615384615385,0.0,0.0,1.0,0.0,R,2025-03-22 04:32:33.970,13,,0,,,,,,,,28451.0,13,0,0,2/13,0,0,0,0,,2020.0,28451,,,,,,2013,2025,13,2,13,0.15384615384615385,,,,2.0,,,,1.0,9416.0,202.0,0.5,,,2.0,0.0,0.0,0.0,1.0,9416.0,0.5,0.0,0.0,0.0,,,1,Veteran,0.0,0.5,0.0,1000.0,Elite,R2025012,0,,,,,,0,2025,R2025012,0.5714285714285714,1,1.0,0.5,R2025012,,,,0.7212389380530974,,,72.12389380530973,0.0,0.0,,0.0,1
33122,Russell Knox,2025,,,,,,,,,,,,,,,,,,,74.471,,144.0,72.0,,144.0,3.5,,7.0,0.19440000000000002,,7.0,,,,72.0,,72.0,72.0,,72.0,,,,,,,3.13,,25.0,4.1,,82.0,4.63,,37.0,37.0,,74.0,35.0,,70.0,72.0,,72.0,72.0,,72.0,,,,,,,0.5,,14.0,,,,1.762,,37.0,1.611,,58.0,0.44439999999999996,,16.0,0.0556,,2.0,,,,370.0,Outside 100,743.1798275933005,12.676324857537741,Russell,Knox,Scotland,2025-03-29 19:45:50.771,Russell Knox,,,,,370.0,,,,,,,,36.0,,207.0,,,,,,,,,62.0,BMW Championship (2013-14),,10.0,2015-16,2025.0,2025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,2015-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,87950.0,0.0,0.0,0.0,317.0,205.0,2.0,3.0,3.0,25.0,83.0,17448861.0,0.6466876971608833,0.07886435331230283,0.2618296529968454,1.0,0.0,R,2025-03-22 08:18:50.899,317,2.0,1,,,3.0,3.0,3.0,25.0,83.0,17448861.0,317,2,1,205/317,3,3,9,25,,2012.0,17448861,2015-2016: 2016 Travelers Championship 2015 World Golf Championships-HSBC Champions,,,,,2011,2025,15,205,317,0.6466876971608833,,,,1.0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,Veteran,0.0,0.0,0.0,0.0,Below Average,R2025012,0,,,,,,0,2025,R2025012,0.5714285714285714,1,0.0,0.0,R2025012,R2025012,5.0,1.0,0.9601769911504425,0.9140271493212669,19.200000000000003,92.94104299309922,0.0,20.0,12.676324857537741,10.892108285845914,1
33141,Keegan Bradley,2025,0.982,24.0,26.503,0.937,17.0,0.432,0.432,26.0,11.652,0.542,22.0,14.64,-0.036,105.0,-0.983,0.044,88.0,1.194,70.867,39.0,,70.14,68.0,,4.07,88.0,114.0,0.23809999999999998,67.0,120.0,68.86,24.0,482.0,70.29,91.0,492.0,70.0,71.0,490.0,71.43,139.0,500.0,68.86,24.0,482.0,3.14,149.0,339.0,3.95,22.0,,4.54,59.0,472.0,34.68,43.0,971.0,35.46,106.0,993.0,69.76,46.0,,70.73,107.0,778.0,302.8,76.0,,294.5,80.0,,0.6162,54.0,244.0,264.0,26.0,,1.722,45.0,582.0,1.581,51.0,797.0,0.4048,73.0,204.0,0.0179,26.0,9.0,812.0,134.0,,14.0,Top 25,885.3871964321762,61.02949728546167,Keegan,Bradley,United States,2025-03-29 19:45:02.789,Keegan Bradley,,565.0,,23.0,14.0,,,,,,,,-8.0,,,,,,,,,,,60.0,HP Byron Nelson Championship (2013),,8.0,2017-18,2025.0,2025,0.0,0.0,0.0,2.0,5.0,7.0,7.0,1893819.0,2024,7.0,7.0,0.0,0.0,0.0,2.0,5.0,1893819.0,1.0,0.2857142857142857,0.7142857142857143,360.0,277.0,7.0,11.0,2.0,61.0,141.0,49315523.0,0.7694444444444445,0.16944444444444445,0.39166666666666666,1.0,0.0,R,2025-03-22 03:39:55.263,360,7.0,0,,,11.0,11.0,2.0,61.0,141.0,49315522.0,360,7,0,277/360,11,2,38,61,,,49315522,"2024: 2024 BMW Championship, 2022-2023: 2023 Travelers Championship 2022 ZOZO CHAMPIONSHIP, 2017-2018: 2018 BMW Championship, 2012: 2012 World Golf Championships-Bridgestone Invitational, 2011: 2011 PGA Championship 2011 HP Byron Nelson Championship",,"2011: Franklin Templeton Shootout [with Brendan Steele] PGA Grand Slam of Golf, 2014-2015: CVS Health Charity Classic [with Jon Curran], 2015-2016: CVS Health Charity Classic [with Jon Curran], 2016-2017: CVS Health Charity Classic [with Billy Andrade and Brooke Henderson], 2017-2018: CVS Health Charity Classic [with Billy Andrade and Brooke Henderson], 2018-2019: CVS Health Charity Classic [with Billy Andrade and Brooke Henderson]",,,2011,2025,15,277,360,0.7694444444444445,,,,7.0,,2.0,5.0,7.0,1893819.0,22.0,1.0,0.2857142857142857,0.7142857142857143,7.0,0.0,2.0,5.0,7.0,1893819.0,1.0,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,1,Veteran,0.0,1.0,0.2857142857142857,2857.142857142857,Elite,R2025012,0,,,,,,0,2025,R2025012,0.5714285714285714,1,7.0,1.0,R2025012,R2025012,3.0,1.0,0.07079646017699115,0.06334841628959276,94.4,6.583109758539223,0.0,40.0,61.02949728546167,33.67649909515389,1
