player_id,name,season,strokes_gained_scoring_sg_total,strokes_gained_scoring_sg_total_rank,strokes_gained_scoring_sg_total_total_sg:t,strokes_gained_driving_sg_tee_to_green,strokes_gained_driving_sg_tee_to_green_rank,strokes_gained_driving_sg_tee_to_green_sg:ott,strokes_gained_driving_sg_off_the_tee,strokes_gained_driving_sg_off_the_tee_rank,strokes_gained_driving_sg_off_the_tee_total_sg:ott,strokes_gained_approach_sg_approach_the_green,strokes_gained_approach_sg_approach_the_green_rank,strokes_gained_approach_sg_approach_the_green_total_sg:app,strokes_gained_around_green_sg_around_the_green,strokes_gained_around_green_sg_around_the_green_rank,strokes_gained_around_green_sg_around_the_green_total_sg:arg,strokes_gained_putting_sg_putting,strokes_gained_putting_sg_putting_rank,strokes_gained_putting_sg_putting_total_sg:putting,last1_position,last1_score,last2_position,last2_score,last3_position,last3_score,last4_position,last4_score,last5_position,last5_score,scoring_scoring_average_adjusted,scoring_scoring_average_adjusted_rank,scoring_scoring_average_adjusted_total_strokes,scoring_scoring_average_actual,scoring_scoring_average_actual_rank,scoring_scoring_average_actual_total_strokes,scoring_birdie_average,scoring_birdie_average_rank,scoring_birdie_average_#_of_birdies,scoring_par_breakers,scoring_par_breakers_rank,scoring_par_breakers_#_birdies/eagles,scoring_final_round_scoring_average,scoring_final_round_scoring_average_rank,scoring_final_round_scoring_average_total_strokes,scoring_round_1_scoring_average,scoring_round_1_scoring_average_rank,scoring_round_1_scoring_average_total_strokes,scoring_round_2_scoring_average,scoring_round_2_scoring_average_rank,scoring_round_2_scoring_average_total_strokes,scoring_round_3_scoring_average,scoring_round_3_scoring_average_rank,scoring_round_3_scoring_average_total_strokes,scoring_round_4_scoring_average,scoring_round_4_scoring_average_rank,scoring_round_4_scoring_average_total_strokes,scoring_par_3_scoring_average,scoring_par_3_scoring_average_rank,scoring_par_3_scoring_average_total_strokes,scoring_par_4_scoring_average,scoring_par_4_scoring_average_rank,scoring_par_4_scoring_average_total_strokes,scoring_par_5_scoring_average,scoring_par_5_scoring_average_rank,scoring_par_5_scoring_average_total_strokes,scoring_front_9_scoring_average,scoring_front_9_scoring_average_rank,scoring_front_9_scoring_average_total_strokes,scoring_back_9_scoring_average,scoring_back_9_scoring_average_rank,scoring_back_9_scoring_average_total_strokes,scoring_early_scoring_average,scoring_early_scoring_average_rank,scoring_early_scoring_average_total_strokes,scoring_late_scoring_average,scoring_late_scoring_average_rank,scoring_late_scoring_average_total_strokes,driving_driving_distance,driving_driving_distance_rank,driving_driving_distance_total_distance,driving_driving_distance___all_drives,driving_driving_distance___all_drives_rank,driving_driving_distance___all_drives_total_distance,driving_driving_accuracy_percentage,driving_driving_accuracy_percentage_rank,driving_driving_accuracy_percentage_fairways_hit,driving_distance_from_edge_of_fairway,driving_distance_from_edge_of_fairway_rank,driving_distance_from_edge_of_fairway_total_distance_(feet),putting_putting_average,putting_putting_average_rank,putting_putting_average_gir_putts,putting_overall_putting_average,putting_overall_putting_average_rank,putting_overall_putting_average_#_of_putts,putting_one_putt_percentage,putting_one_putt_percentage_rank,putting_one_putt_percentage_#_of_1_putts,putting_3_putt_avoidance,putting_3_putt_avoidance_rank,putting_3_putt_avoidance_total_3_putts,putting_average_distance_of_putts_made,putting_average_distance_of_putts_made_rank,putting_average_distance_of_putts_made_total_dist._(inches),owgr,owgr_tier,owgr_score,owgr_score_norm,first_name,last_name,country,collected_at,full_name,standings_id,standings_total,standings_total_label,standings_rank,standings_owgr,standings_logo,standings_logo_dark,standings_rank_logo,standings_rank_logo_dark,standings_webview,standings_webview_browser_controls,fedex_fall_id,fedex_fall_total,fedex_fall_total_label,fedex_fall_rank,fedex_fall_owgr,fedex_fall_logo,fedex_fall_logo_dark,fedex_fall_rank_logo,fedex_fall_rank_logo_dark,fedex_fall_webview,fedex_fall_webview_browser_controls,snapshot_last_win,snapshot_lowest_round,snapshot_lowest_round_desc,snapshot_fedexcup_champion,snapshot_best_fedexcup_finish,snapshot_best_fedexcup_finish_desc,latest_season,latest_display_season,latest_wins,latest_seconds,latest_thirds,latest_top_10,latest_top_25,latest_events,latest_cuts_made,latest_earnings,snapshot_last_win_desc,owgr_profile,owgr_tier_profile,owgr_score_profile,owgr_score_norm_profile,has_performance_data,total_rounds,tournament_id,recent_avg_finish,recent_median_finish,recent_best_finish,recent_worst_finish,recent_finish_std,recent_wins,recent_top5,recent_top10,recent_top25,recent_top10_rate,recent_top25_rate,recent_avg_score,recent_best_score,recent_score_std,recent_weighted_finish,position_momentum,days_since_last_tournament,has_current_form,recent_form_score,recent_form_rating,appearances,avg_finish,best_finish,worst_finish,finish_std,avg_score_to_par,best_score_to_par,worst_score_to_par,score_std,avg_total_score,best_total_score,worst_total_score,total_score_std,first_year_played,last_year_played,cuts_made,cuts_made_pct,top_10_finishes,top_25_finishes,consistency_ratio,avg_rounds_played,min_rounds_played,max_rounds_played,has_tournament_history,has_tournament_history_stats,tournament_appearances,avg_finish_position,best_finish_position,worst_finish_position,finish_position_std,wins,top5,top10,top25,win_rate,top10_rate,top25_rate,most_recent_position,recent_vs_history,history_sg_ott,history_sg_app,history_sg_atg,history_sg_p,history_sg_tot,history_sg_long_game,history_sg_short_game,history_sg_ott_pct,history_sg_app_pct,history_sg_atg_pct,history_sg_p_pct,history_best_sg_category,history_best_sg_value,history_worst_sg_category,history_worst_sg_value,history_sg_differential,recent_trend_slope,has_history_stats,success_ratio,tournament_experience,course_history_score,course_history_rating,tour_code,collected_at_2,events,wins_2,international_wins,major_wins,cuts_made_2,runner_up,second,third,top10_2,top25_2,official_money,achievement_events_played,achievement_pga_tour_wins,achievement_international_wins,achievement_cuts_made,achievement_runner_up,achievement_third_place_finishes,achievement_top_5_finishes,achievement_top_10_finishes,achievement_fedexcup_champion,achievement_year_joined_tour,achievement_official_money,table_pga_tour_wins,table_international_wins,table_playoff_record,table_national_teams,first_year,last_year,career_span,table_additional_wins,achievement_cuts_made_numerator,achievement_cuts_made_denominator,achievement_cuts_made_pct,table_additional_wins_numerator,table_additional_wins_denominator,table_additional_wins_pct,events_current,wins_current,top10_current,top25_current,cuts_made_current,official_money_current,standings_rank_2,current_cut_pct,current_top10_pct,current_top25_pct,career_events,career_wins,career_top10,career_top25,career_cuts_made,career_official_money,career_cut_pct,career_top10_pct,career_top25_pct,cut_consistency,top10_consistency,top25_consistency,has_career_data,experience_level,career_win_rate,career_cuts_made_rate,career_top10_rate,career_success_score,career_success_rating,has_course_fit,years_recorded,first_year_3,last_year_3,avg_winning_score,best_winning_score,worst_winning_score,winning_score_std,avg_field_size,min_field_size,max_field_size,years_span,score_variability,winner_name_1,wins_1,course_id,course_name,par,yardage,year,overview_name,overview_city,overview_state,overview_country,overview_par,overview_yardage,overview_record,overview_record_detail,overview_fairway,overview_rough,overview_green,overview_established,overview_design,summary_eagles,summary_birdies,summary_pars,summary_bogeys,summary_double_bogeys,summary_total_yards,summary_total_par,summary_rounds_complete,summary_round4_eagles,summary_round4_birdies,summary_round4_pars,summary_round4_bogeys,summary_round4_double_bogeys,summary_round4_hole_count,summary_round3_eagles,summary_round3_birdies,summary_round3_pars,summary_round3_bogeys,summary_round3_double_bogeys,summary_round3_hole_count,summary_round2_eagles,summary_round2_birdies,summary_round2_pars,summary_round2_bogeys,summary_round2_double_bogeys,summary_round2_hole_count,summary_round1_eagles,summary_round1_birdies,summary_round1_pars,summary_round1_bogeys,summary_round1_double_bogeys,summary_round1_hole_count,eagles_pct,birdies_pct,pars_pct,bogeys_pct,doubles_pct,under_over_ratio,scoring_difficulty,course_age,yards_per_par,course_record,par3_count,par3_avg_length,par3_scoring_avg,par3_to_par,par3_eagles,par3_birdies,par3_birdies_pct,par3_pars,par3_pars_pct,par3_bogeys,par3_bogeys_pct,par3_double_bogeys,par3_double_bogeys_pct,par4_count,par4_avg_length,par4_scoring_avg,par4_to_par,par4_eagles,par4_eagles_pct,par4_birdies,par4_birdies_pct,par4_pars,par4_pars_pct,par4_bogeys,par4_bogeys_pct,par4_double_bogeys,par4_double_bogeys_pct,par5_count,par5_avg_length,par5_scoring_avg,par5_to_par,par5_eagles,par5_eagles_pct,par5_birdies,par5_birdies_pct,par5_pars,par5_pars_pct,par5_bogeys,par5_bogeys_pct,par5_double_bogeys,par5_double_bogeys_pct,par3_differential,par5_scoring_advantage,avg_difficulty,difficulty_std,hardest_holes_avg,easiest_holes_avg,difficulty_range,front_nine_difficulty,back_nine_difficulty,nine_difficulty_diff,avg_pin_left_to_right_x,avg_pin_left_to_right_y,avg_pin_bottom_to_top_x,avg_pin_bottom_to_top_y,pin_left_to_right_x_std,pin_left_to_right_y_std,pin_bottom_to_top_x_std,pin_bottom_to_top_y_std,pin_left_to_right_x_difficulty_corr,pin_left_to_right_y_difficulty_corr,pin_bottom_to_top_x_difficulty_corr,pin_bottom_to_top_y_difficulty_corr,difficulty_trend,first_to_final_diff,final_rd_under_par_diff,final_rd_over_par_diff,has_course_stats,tournament_name,year_4,location,avg_temp,avg_tempmax,avg_tempmin,avg_humidity,avg_windspeed,avg_windgust,avg_cloudcover,avg_precip,avg_precipprob,total_precip,heat_index,wind_chill,feels_like,wind_category,wind_difficulty,gust_differential,precip_intensity,wetness_score,temp_variability,temp_range,wind_variability,wind_range,conditions_variability,weather_difficulty,weather_difficulty_category,has_weather_data,total_rounds_played,avg_round_score,best_round_score,worst_round_score,score_std_5,avg_score_to_par_5,best_score_to_par_5,worst_score_to_par_5,avg_front_nine,best_front_nine,avg_back_nine,best_back_nine,score_trend,first_to_last_diff,eagles,birdies,pars,bogeys,double_bogeys,others,par3_to_par_x,par4_to_par_x,par5_to_par_x,eagles_per_round,birdies_per_round,pars_per_round,bogeys_per_round,double_bogeys_per_round,others_per_round,holes_played,scoring_variability,max_birdie_streak,avg_birdie_streak,max_bogey_streak,avg_bogey_streak,par3_avg,par3_to_par_y,par3_holes,par3_eagle_pct,par3_birdie_pct,par3_par_pct,par3_bogey_pct,par3_double_bogey_pct,par4_avg,par4_to_par_y,par4_holes,par4_eagle_pct,par4_birdie_pct,par4_par_pct,par4_bogey_pct,par4_double_bogey_pct,par5_avg,par5_to_par_y,par5_holes,par5_eagle_pct,par5_birdie_pct,par5_par_pct,par5_bogey_pct,par5_double_bogey_pct,front_nine_avg,front_nine_to_par,front_nine_birdie_pct,front_nine_par_pct,front_nine_bogey_pct,back_nine_avg,back_nine_to_par,back_nine_birdie_pct,back_nine_par_pct,back_nine_bogey_pct,has_scorecard_data,feature_year,tournament_id_standard,data_completeness,avg_recent_score_temporal,score_trend_temporal,has_temporal_features,course_course_id_interaction,course_course_name_interaction,course_par_interaction,course_yardage_interaction,course_year_interaction,course_overview_name_interaction,course_overview_city_interaction,course_overview_state_interaction,course_overview_country_interaction,course_overview_par_interaction,course_overview_yardage_interaction,course_overview_record_interaction,course_overview_record_detail_interaction,course_overview_fairway_interaction,course_overview_rough_interaction,course_overview_green_interaction,course_overview_established_interaction,course_overview_design_interaction,course_summary_eagles_interaction,course_summary_birdies_interaction,course_summary_pars_interaction,course_summary_bogeys_interaction,course_summary_double_bogeys_interaction,course_summary_total_yards_interaction,course_summary_total_par_interaction,course_summary_rounds_complete_interaction,course_summary_round4_eagles_interaction,course_summary_round4_birdies_interaction,course_summary_round4_pars_interaction,course_summary_round4_bogeys_interaction,course_summary_round4_double_bogeys_interaction,course_summary_round4_hole_count_interaction,course_summary_round3_eagles_interaction,course_summary_round3_birdies_interaction,course_summary_round3_pars_interaction,course_summary_round3_bogeys_interaction,course_summary_round3_double_bogeys_interaction,course_summary_round3_hole_count_interaction,course_summary_round2_eagles_interaction,course_summary_round2_birdies_interaction,course_summary_round2_pars_interaction,course_summary_round2_bogeys_interaction,course_summary_round2_double_bogeys_interaction,course_summary_round2_hole_count_interaction,course_summary_round1_eagles_interaction,course_summary_round1_birdies_interaction,course_summary_round1_pars_interaction,course_summary_round1_bogeys_interaction,course_summary_round1_double_bogeys_interaction,course_summary_round1_hole_count_interaction,course_eagles_pct_interaction,course_birdies_pct_interaction,course_pars_pct_interaction,course_bogeys_pct_interaction,course_doubles_pct_interaction,course_under_over_ratio_interaction,course_scoring_difficulty_interaction,course_course_age_interaction,course_yards_per_par_interaction,course_course_record_interaction,course_par3_count_interaction,course_par3_avg_length_interaction,course_par3_scoring_avg_interaction,course_par3_to_par_interaction,course_par3_eagles_interaction,course_par3_birdies_interaction,course_par3_birdies_pct_interaction,course_par3_pars_interaction,course_par3_pars_pct_interaction,course_par3_bogeys_interaction,course_par3_bogeys_pct_interaction,course_par3_double_bogeys_interaction,course_par3_double_bogeys_pct_interaction,course_par4_count_interaction,course_par4_avg_length_interaction,course_par4_scoring_avg_interaction,course_par4_to_par_interaction,course_par4_eagles_interaction,course_par4_eagles_pct_interaction,course_par4_birdies_interaction,course_par4_birdies_pct_interaction,course_par4_pars_interaction,course_par4_pars_pct_interaction,course_par4_bogeys_interaction,course_par4_bogeys_pct_interaction,course_par4_double_bogeys_interaction,course_par4_double_bogeys_pct_interaction,course_par5_count_interaction,course_par5_avg_length_interaction,course_par5_scoring_avg_interaction,course_par5_to_par_interaction,course_par5_eagles_interaction,course_par5_eagles_pct_interaction,course_par5_birdies_interaction,course_par5_birdies_pct_interaction,course_par5_pars_interaction,course_par5_pars_pct_interaction,course_par5_bogeys_interaction,course_par5_bogeys_pct_interaction,course_par5_double_bogeys_interaction,course_par5_double_bogeys_pct_interaction,course_par3_differential_interaction,course_par5_scoring_advantage_interaction,course_avg_difficulty_interaction,course_difficulty_std_interaction,course_hardest_holes_avg_interaction,course_easiest_holes_avg_interaction,course_difficulty_range_interaction,course_front_nine_difficulty_interaction,course_back_nine_difficulty_interaction,course_nine_difficulty_diff_interaction,course_avg_pin_left_to_right_x_interaction,course_avg_pin_left_to_right_y_interaction,course_avg_pin_bottom_to_top_x_interaction,course_avg_pin_bottom_to_top_y_interaction,course_pin_left_to_right_x_std_interaction,course_pin_left_to_right_y_std_interaction,course_pin_bottom_to_top_x_std_interaction,course_pin_bottom_to_top_y_std_interaction,course_pin_left_to_right_x_difficulty_corr_interaction,course_pin_left_to_right_y_difficulty_corr_interaction,course_pin_bottom_to_top_x_difficulty_corr_interaction,course_pin_bottom_to_top_y_difficulty_corr_interaction,course_difficulty_trend_interaction,course_first_to_final_diff_interaction,course_final_rd_under_par_diff_interaction,course_final_rd_over_par_diff_interaction,par3_advantage_interaction,par3_weighted_advantage_interaction,par4_advantage_interaction,par4_weighted_advantage_interaction,par5_advantage_interaction,par5_weighted_advantage_interaction,tournament_id_form_interaction,appearances_form_interaction,avg_finish_form_interaction,best_finish_form_interaction,worst_finish_form_interaction,finish_std_form_interaction,avg_score_to_par_form_interaction,best_score_to_par_form_interaction,worst_score_to_par_form_interaction,score_std_form_interaction,avg_total_score_form_interaction,best_total_score_form_interaction,worst_total_score_form_interaction,total_score_std_form_interaction,first_year_played_form_interaction,last_year_played_form_interaction,cuts_made_form_interaction,cuts_made_pct_form_interaction,top_10_finishes_form_interaction,top_25_finishes_form_interaction,consistency_ratio_form_interaction,avg_rounds_played_form_interaction,min_rounds_played_form_interaction,max_rounds_played_form_interaction,tournament_id_history_interaction,appearances_history_interaction,avg_finish_history_interaction,best_finish_history_interaction,worst_finish_history_interaction,finish_std_history_interaction,avg_score_to_par_history_interaction,best_score_to_par_history_interaction,worst_score_to_par_history_interaction,score_std_history_interaction,avg_total_score_history_interaction,best_total_score_history_interaction,worst_total_score_history_interaction,total_score_std_history_interaction,first_year_played_history_interaction,last_year_played_history_interaction,cuts_made_history_interaction,cuts_made_pct_history_interaction,top_10_finishes_history_interaction,top_25_finishes_history_interaction,consistency_ratio_history_interaction,avg_rounds_played_history_interaction,min_rounds_played_history_interaction,max_rounds_played_history_interaction,recent_avg_finish_percentile_interaction,career_success_score_percentile_interaction,owgr_percentile_interaction,owgr_field_strength_interaction,field_strength_score_interaction,form_component_interaction,fit_component_interaction,tournament_success_likelihood_interaction,win_history_interaction,course_win_history_interaction,owgr_component_interaction,victory_potential_interaction,has_interaction_features
22405,Justin Rose,2024,-0.445,152,-23.588,-0.467,157,-0.061,-0.061,119,-3.238,-0.377,157,-19.985,-0.029,112,-1.54,0.022,97,1.176,T9,-20.0,T8,-11.0,T22,-4.0,T20,-8.0,CUT,6.0,71.109,111,,70.54,146,,3.66,144,223,0.20670000000000002,152,227,69.25,44,831.0,70.63,137,,71.42,170,,69.92,100,839.0,69.55,67,765.0,3.07,131,742.0,4.04,137,,4.59,106,835.0,35.33,158,,35.21,106,,70.26,127,,70.92,158,,297.5,126,,290.6,118,,0.632,63,541,321.0,79,,1.763,108,,1.586,37,,0.4144,38,455,0.0246,73,27,898.0,68,,37,Top 50,843.1798275933005,37.7978646150549,Justin,Rose,England,2025-03-29 19:46:20.299,Justin Rose,,513.0,,30,37,,,,,,,,,,62.0,,,,,,,,,60,"FUNAI Classic at the WALT DISNEY WORLD Resort (2006), RBC Canadian Open (2021-22)",,1,2017-18,2025,2025,0,0,1,2,2,5,2,1760667,2022-23,37,Top 50,843.1798275933005,37.7978646150549,1,17,R2024016,14.75,14.5,8,22,6.299801584177076,0,0,2,4,0.5,1.0,-7.4,-20.0,8.522910301065007,13.071428571428573,7.666666666666668,486,1,0.5987179487179487,Average,1,40.0,40,40,,-16.0,-16,-16,,276.0,276,276,,2024,2024,1,1.0,0,0,0.0,4.0,4,4,1,1,4,,,,,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1,0.0,First Time,52.54237288135594,Average,R,2025-03-22 11:08:28.558,432,11.0,12,,,16.0,16.0,15.0,114,216,66638708,432,11,12,337/432,16,15,71,114,2018.0,2004.0,66638708,,,,,1998,2025,28,,337,432,0.7800925925925926,,,,19,,2.0,4.0,12,3058683,55,0.631578947368421,0.10526315789473684,0.21052631578947367,19,0.0,2.0,4.0,12,3058683,0.631578947368421,0.10526315789473684,0.21052631578947367,0.0,0.0,0.0,1,Veteran,0.0,0.631578947368421,0.10526315789473684,1578.9473684210527,Elite,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Sentry,2024,"Kapalua, Maui, Hawaii, USA",71.675,80.775,63.275,75.25,13.125,21.4,27.3,0.00175,25.0,0.007,71.675,71.675,71.675,Moderate,2.625,8.274999999999999,Trace,0.014,0.30956959368344095,0.6999999999999886,3.401347772084864,7.9,0,2.558956772814892,Moderate,1,4,69.0,61.0,75.0,5.887840577551898,-4.0,-12.0,2.0,36.25,30.0,32.75,31.0,-2.4,-10,0,25,41,4,0,2,,,,0.0,6.25,10.25,1.0,0.0,0.5,72,0.9192771195538434,3,1.6666666666666667,1,1.0,2.75,-0.25,12,0.0,25.0,75.0,0.0,0.0,3.8636363636363638,-0.13636363636363635,44,0.0,29.545454545454547,61.36363636363637,4.545454545454546,0.0,4.5625,-0.4375,16,0.0,56.25,31.25,12.5,0.0,4.027777777777778,-0.027777777777777776,27.77777777777778,55.55555555555556,11.11111111111111,3.638888888888889,-0.4166666666666667,41.66666666666667,58.333333333333336,0.0,1,2024,R2024016,0.8333333333333334,-13.7,-12.599999999999998,1,656,Plantation Course at Kapalua,73,,2024,Plantation Course at Kapalua,"Kapalua, Maui",Hawaii,USA,73,,258,Cameron Smith,Bermudagrass,Bermudagrass,Tifeagle Bermudagrass,1991,Bill Coore / Ben Crenshaw,21,399,585,48,8,7569,73,4,21,399,585,48,8,18,12,270,653,112,11,18,12,371,618,55,4,18,9,325,642,76,9,18,1.9792648444863337,37.60603204524034,55.136663524976434,4.524033930254477,0.7540056550424128,7.5,-35.53251649387371,33,,258,12,190.91666666666666,2.9278333333333335,-0.07216666666666649,0,124,8.333333333333332,517,8.333333333333332,62,8.333333333333332,4,8.333333333333332,44,427.70454545454544,3.8482499999999997,-0.15175000000000027,5,2.272727272727273,647,2.272727272727273,1715,2.272727272727273,202,2.272727272727273,20,2.272727272727273,16,566.4375,4.3124375,-0.6875625000000003,49,6.25,594,6.25,266,6.25,27,6.25,8,6.25,0.3474895833333338,0.6875625000000003,-0.2575555555555556,0.28905917757046773,-0.932,0.10200000000000002,-1.034,-0.2095277777777778,-0.30558333333333343,-0.09605555555555562,0.5364164234436686,0.4946857546701333,0.4946857546701333,0.4635835765563314,0.08338942549522535,0.17434459768994637,0.17434459768994637,0.08338942549522535,0.06332827515040368,-0.07928434403144521,-0.07928434403144521,-0.06332827515040365,-0.01934444444444446,-0.12038888888888899,86,-29,,,,,,,R2024016,1,40.0,40,40,,-16.0,-16,-16,,276.0,276,276,,2024,2024,1,1.0,0,0,0.0,4.0,4,4,R2025016,2,26.0,12.0,40.0,19.79898987322333,-14.5,-16,-13,2.1213203435596424,277.5,276,279,2.1213203435596424,2011,2024,2,1.0,0,1,0.5,4.0,4,4,0.22,0.84,0.4,60.0,46.5,0.5987179487179487,50,19.59921104536489,0.0,0,37.7978646150549,15.399257341156936,1
25493,Nick Taylor,2024,0.133,95,10.088,0.175,81,-0.12,-0.12,130,-9.084,0.243,55,18.461,0.051,90,3.885,-0.042,109,-3.186,T8,-21.0,T21,0.0,T13,-16.0,25,-2.0,47,10.0,71.155,114,,70.34,122,,3.66,144,315,0.20800000000000002,149,322,70.18,101,,69.46,30,,71.12,159,,70.5,145,,70.31,113,,3.08,148,,4.01,84,,4.66,157,,34.98,103,,35.36,137,,70.36,138,,70.31,110,,293.2,154,,287.5,153,,0.617,86,712,261.0,12,,1.765,114,,1.608,81,,0.3996,73,597,0.0288,114,43,900.0,65,,29,Top 50,853.7602002101044,41.994529877141325,Nick,Taylor,Canada,2025-03-29 19:46:33.445,Nick Taylor,,807.0,,14,29,,,,,,,,,,60.0,,,,,,,,,60,WM Phoenix Open (2024),,25,2022-23,2025,2025,1,0,0,2,4,8,7,2643264,2025,29,Top 50,853.7602002101044,41.994529877141325,1,19,R2024016,22.8,21.0,8,47,13.481839637082173,0,0,1,4,0.2,0.8,-5.8,-21.0,11.249888888340188,17.333333333333332,18.5,486,1,0.36615384615384616,Poor,1,52.0,52,52,,-11.0,-11,-11,,281.0,281,281,,2024,2024,1,1.0,0,0,0.0,4.0,4,4,1,1,4,,,,,0,0,0,0,0.0,0.0,0.0,29.0,,-0.278,-1.018,0.372,0.489,-0.435,-1.296,0.861,63.9080459770115,234.02298850574712,-85.51724137931035,-112.41379310344828,sg_p,0.489,sg_app,-1.018,1.5070000000000001,,1,0.0,First Time,38.30508474576271,Poor,R,2025-03-22 12:13:03.658,290,5.0,0,,,2.0,2.0,,23,59,20475830,290,5,0,183/290,2,0,8,23,,2015.0,20475830,,,,,2008,2025,18,,183,290,0.6310344827586207,,,,27,1.0,3.0,5.0,18,3249358,58,0.6666666666666666,0.1111111111111111,0.18518518518518517,27,1.0,3.0,5.0,18,3249358,0.6666666666666666,0.1111111111111111,0.18518518518518517,0.0,0.0,0.0,1,Veteran,0.037037037037037035,0.6666666666666666,0.1111111111111111,1851.851851851852,Elite,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Sentry,2024,"Kapalua, Maui, Hawaii, USA",71.675,80.775,63.275,75.25,13.125,21.4,27.3,0.00175,25.0,0.007,71.675,71.675,71.675,Moderate,2.625,8.274999999999999,Trace,0.014,0.30956959368344095,0.6999999999999886,3.401347772084864,7.9,0,2.558956772814892,Moderate,1,4,70.25,69.0,73.0,1.8929694486000912,-2.75,-4.0,0.0,35.75,33.0,34.5,33.0,0.6999999999999997,1,1,18,46,5,0,2,,,,0.25,4.5,11.5,1.25,0.0,0.5,72,0.7535777990476679,3,1.1875,1,1.0,3.0,0.0,12,0.0,8.333333333333332,83.33333333333334,8.333333333333332,0.0,4.0,0.0,44,0.0,18.181818181818183,68.18181818181817,9.090909090909092,0.0,4.3125,-0.6875,16,6.25,56.25,37.5,0.0,0.0,3.9722222222222223,-0.08333333333333333,25.0,63.888888888888886,5.555555555555555,3.8333333333333335,-0.2222222222222222,25.0,63.888888888888886,8.333333333333332,1,2024,R2024016,0.8333333333333334,-13.4,-15.199999999999996,1,656,Plantation Course at Kapalua,73,,2024,Plantation Course at Kapalua,"Kapalua, Maui",Hawaii,USA,73,,258,Cameron Smith,Bermudagrass,Bermudagrass,Tifeagle Bermudagrass,1991,Bill Coore / Ben Crenshaw,21,399,585,48,8,7569,73,4,21,399,585,48,8,18,12,270,653,112,11,18,12,371,618,55,4,18,9,325,642,76,9,18,1.9792648444863337,37.60603204524034,55.136663524976434,4.524033930254477,0.7540056550424128,7.5,-35.53251649387371,33,,258,12,190.91666666666666,2.9278333333333335,-0.07216666666666649,0,124,8.333333333333332,517,8.333333333333332,62,8.333333333333332,4,8.333333333333332,44,427.70454545454544,3.8482499999999997,-0.15175000000000027,5,2.272727272727273,647,2.272727272727273,1715,2.272727272727273,202,2.272727272727273,20,2.272727272727273,16,566.4375,4.3124375,-0.6875625000000003,49,6.25,594,6.25,266,6.25,27,6.25,8,6.25,0.3474895833333338,0.6875625000000003,-0.2575555555555556,0.28905917757046773,-0.932,0.10200000000000002,-1.034,-0.2095277777777778,-0.30558333333333343,-0.09605555555555562,0.5364164234436686,0.4946857546701333,0.4946857546701333,0.4635835765563314,0.08338942549522535,0.17434459768994637,0.17434459768994637,0.08338942549522535,0.06332827515040368,-0.07928434403144521,-0.07928434403144521,-0.06332827515040365,-0.01934444444444446,-0.12038888888888899,86,-29,,,,,,,R2024016,1,52.0,52,52,,-11.0,-11,-11,,281.0,281,281,,2024,2024,1,1.0,0,0,0.0,4.0,4,4,R2025016,4,39.5,29.0,52.0,12.233832869001715,-10.25,-13,-6,2.9860788111948193,281.75,279,286,2.9860788111948193,2015,2025,4,1.0,0,0,0.0,4.0,4,4,0.52,0.66,0.28,72.0,43.50000000000001,0.36615384615384616,50,19.456094674556212,3.7037037037037033,0,41.994529877141325,16.92208458599149,1
