player_id,name,season,strokes_gained_scoring_sg_total,strokes_gained_scoring_sg_total_rank,strokes_gained_scoring_sg_total_total_sg:t,strokes_gained_driving_sg_tee_to_green,strokes_gained_driving_sg_tee_to_green_rank,strokes_gained_driving_sg_tee_to_green_sg:ott,strokes_gained_driving_sg_off_the_tee,strokes_gained_driving_sg_off_the_tee_rank,strokes_gained_driving_sg_off_the_tee_total_sg:ott,strokes_gained_approach_sg_approach_the_green,strokes_gained_approach_sg_approach_the_green_rank,strokes_gained_approach_sg_approach_the_green_total_sg:app,strokes_gained_around_green_sg_around_the_green,strokes_gained_around_green_sg_around_the_green_rank,strokes_gained_around_green_sg_around_the_green_total_sg:arg,strokes_gained_putting_sg_putting,strokes_gained_putting_sg_putting_rank,strokes_gained_putting_sg_putting_total_sg:putting,scoring_scoring_average_adjusted,scoring_scoring_average_adjusted_rank,scoring_scoring_average_adjusted_total_strokes,scoring_scoring_average_actual,scoring_scoring_average_actual_rank,scoring_scoring_average_actual_total_strokes,scoring_birdie_average,scoring_birdie_average_rank,scoring_birdie_average_#_of_birdies,scoring_par_breakers,scoring_par_breakers_rank,scoring_par_breakers_#_birdies/eagles,scoring_final_round_scoring_average,scoring_final_round_scoring_average_rank,scoring_round_1_scoring_average,scoring_round_1_scoring_average_rank,scoring_round_1_scoring_average_total_strokes,scoring_round_2_scoring_average,scoring_round_2_scoring_average_rank,scoring_round_2_scoring_average_total_strokes,scoring_round_3_scoring_average,scoring_round_3_scoring_average_rank,scoring_round_4_scoring_average,scoring_round_4_scoring_average_rank,scoring_par_3_scoring_average,scoring_par_3_scoring_average_rank,scoring_par_3_scoring_average_total_strokes,scoring_par_4_scoring_average,scoring_par_4_scoring_average_rank,scoring_par_4_scoring_average_total_strokes,scoring_par_5_scoring_average,scoring_par_5_scoring_average_rank,scoring_par_5_scoring_average_total_strokes,scoring_front_9_scoring_average,scoring_front_9_scoring_average_rank,scoring_front_9_scoring_average_total_strokes,scoring_back_9_scoring_average,scoring_back_9_scoring_average_rank,scoring_back_9_scoring_average_total_strokes,scoring_early_scoring_average,scoring_early_scoring_average_rank,scoring_early_scoring_average_total_strokes,scoring_late_scoring_average,scoring_late_scoring_average_rank,scoring_late_scoring_average_total_strokes,scoring_final_round_scoring_average_total_strokes,scoring_round_3_scoring_average_total_strokes,scoring_round_4_scoring_average_total_strokes,driving_driving_distance,driving_driving_distance_rank,driving_driving_distance_total_distance,driving_driving_distance___all_drives,driving_driving_distance___all_drives_rank,driving_driving_distance___all_drives_total_distance,driving_driving_accuracy_percentage,driving_driving_accuracy_percentage_rank,driving_driving_accuracy_percentage_fairways_hit,driving_distance_from_edge_of_fairway,driving_distance_from_edge_of_fairway_rank,driving_distance_from_edge_of_fairway_total_distance_(feet),putting_putting_average,putting_putting_average_rank,putting_putting_average_gir_putts,putting_overall_putting_average,putting_overall_putting_average_rank,putting_overall_putting_average_#_of_putts,putting_one_putt_percentage,putting_one_putt_percentage_rank,putting_one_putt_percentage_#_of_1_putts,putting_3_putt_avoidance,putting_3_putt_avoidance_rank,putting_3_putt_avoidance_total_3_putts,putting_average_distance_of_putts_made,putting_average_distance_of_putts_made_rank,putting_average_distance_of_putts_made_total_dist._(inches),owgr,owgr_tier,owgr_score,owgr_score_norm,first_name,last_name,country,collected_at,full_name,standings_id,standings_total,standings_total_label,standings_rank,standings_owgr,standings_logo,standings_logo_dark,standings_rank_logo,standings_rank_logo_dark,standings_webview,standings_webview_browser_controls,fedex_fall_id,fedex_fall_total,fedex_fall_total_label,fedex_fall_rank,fedex_fall_owgr,fedex_fall_logo,fedex_fall_logo_dark,fedex_fall_rank_logo,fedex_fall_rank_logo_dark,fedex_fall_webview,fedex_fall_webview_browser_controls,snapshot_last_win,snapshot_lowest_round,snapshot_lowest_round_desc,snapshot_fedexcup_champion,snapshot_best_fedexcup_finish,snapshot_best_fedexcup_finish_desc,latest_season,latest_display_season,latest_wins,latest_seconds,latest_thirds,latest_top_10,latest_top_25,latest_events,latest_cuts_made,latest_earnings,snapshot_last_win_desc,events,cuts_made,wins,seconds,thirds,top_10,top_25,earnings,cuts_made_pct,top_10_pct,top_25_pct,career_events,career_cuts_made,career_wins,career_seconds,career_thirds,career_top_10,career_top_25,career_earnings,career_cuts_made_pct,career_top_10_pct,career_top_25_pct,has_performance_data,has_current_form,tournament_id,appearances,avg_finish,best_finish,worst_finish,finish_std,avg_score_to_par,best_score_to_par,worst_score_to_par,score_std,avg_total_score,best_total_score,worst_total_score,total_score_std,first_year_played,last_year_played,cuts_made_1,cuts_made_pct_1,top_10_finishes,top_25_finishes,consistency_ratio,avg_rounds_played,min_rounds_played,max_rounds_played,has_tournament_history,has_history_stats,success_ratio,tournament_experience,course_history_score,course_history_rating,tour_code,collected_at_2,events_2,wins_2,international_wins,major_wins,cuts_made_2,runner_up,second,third,top10,top25,official_money,achievement_events_played,achievement_pga_tour_wins,achievement_international_wins,achievement_cuts_made,achievement_runner_up,achievement_third_place_finishes,achievement_top_5_finishes,achievement_top_10_finishes,achievement_fedexcup_champion,achievement_year_joined_tour,achievement_official_money,table_pga_tour_wins,table_international_wins,table_additional_wins,table_playoff_record,table_national_teams,first_year,last_year,career_span,achievement_cuts_made_numerator,achievement_cuts_made_denominator,achievement_cuts_made_pct,table_additional_wins_numerator,table_additional_wins_denominator,table_additional_wins_pct,events_current,wins_current,top10_current,top25_current,cuts_made_current,official_money_current,standings_rank_2,current_cut_pct,current_top10_pct,current_top25_pct,career_events_2,career_wins_2,career_top10,career_top25,career_cuts_made_2,career_official_money,career_cut_pct,career_top10_pct,career_top25_pct,cut_consistency,top10_consistency,top25_consistency,has_career_data,experience_level,career_win_rate,career_cuts_made_rate,career_top10_rate,career_success_score,career_success_rating,has_course_fit,years_recorded,first_year_3,last_year_3,avg_winning_score,best_winning_score,worst_winning_score,winning_score_std,avg_field_size,min_field_size,max_field_size,years_span,score_variability,winner_name_1,wins_1,has_course_stats,has_weather_data,has_scorecard_data,feature_year,tournament_id_standard,data_completeness,has_temporal_features,cuts_made_form_interaction,cuts_made_pct_form_interaction,tournament_id_form_interaction,appearances_form_interaction,avg_finish_form_interaction,best_finish_form_interaction,worst_finish_form_interaction,finish_std_form_interaction,avg_score_to_par_form_interaction,best_score_to_par_form_interaction,worst_score_to_par_form_interaction,score_std_form_interaction,avg_total_score_form_interaction,best_total_score_form_interaction,worst_total_score_form_interaction,total_score_std_form_interaction,first_year_played_form_interaction,last_year_played_form_interaction,top_10_finishes_form_interaction,top_25_finishes_form_interaction,consistency_ratio_form_interaction,avg_rounds_played_form_interaction,min_rounds_played_form_interaction,max_rounds_played_form_interaction,tournament_id_history_interaction,appearances_history_interaction,avg_finish_history_interaction,best_finish_history_interaction,worst_finish_history_interaction,finish_std_history_interaction,avg_score_to_par_history_interaction,best_score_to_par_history_interaction,worst_score_to_par_history_interaction,score_std_history_interaction,avg_total_score_history_interaction,best_total_score_history_interaction,worst_total_score_history_interaction,total_score_std_history_interaction,first_year_played_history_interaction,last_year_played_history_interaction,cuts_made_history_interaction,cuts_made_pct_history_interaction,top_10_finishes_history_interaction,top_25_finishes_history_interaction,consistency_ratio_history_interaction,avg_rounds_played_history_interaction,min_rounds_played_history_interaction,max_rounds_played_history_interaction,career_success_score_percentile_interaction,owgr_percentile_interaction,owgr_field_strength_interaction,field_strength_score_interaction,win_history_interaction,course_win_history_interaction,owgr_component_interaction,victory_potential_interaction,has_interaction_features
06567,Vijay Singh,2021,-2.492,,-9.966,-0.082,,0.877,0.877,,3.51,-0.829,,-3.316,-0.13,,-0.521,-2.41,,-9.639,74.539,,523.0,74.71,,523.0,2.0,,14.0,11.90%,,15.0,,,74.25,,297.0,75.33,,226.0,,,,,3.25,,91.0,4.28,,334.0,4.9,,98.0,37.29,,261.0,37.43,,262.0,75.25,,301.0,74.0,,222.0,,,,304.9,,,294.9,,,56.12%,,55.0,330.0,,605.833,1.878,,139.0,1.722,,217.0,29.37%,,37.0,4.76%,,6.0,696.0,,,,Unknown,,,Vijay,Singh,Fiji,2025-03-29 19:46:24.803,Vijay Singh,,,,,,,,,,,,,9.0,,225.0,,,,,,,,,61.0,Deutsche Bank Championship (2006),2008.0,1.0,2008,2024.0,2024,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45000.0,2008,1.0,1.0,0.0,0.0,0.0,0.0,0.0,45000.0,1.0,0.0,0.0,638.0,506.0,34.0,28.0,17.0,185.0,315.0,71281216.0,0.7931034482758621,0.28996865203761757,0.493730407523511,1.0,0.0,R2021012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,2025-03-22 11:38:46.265,638,34.0,18,,,28.0,28.0,17.0,185.0,315.0,71281216.0,638,34,18,506/638,28,17,115,185,2008.0,1993.0,71281216,"2008: 2008 Deutsche Bank Championship 2008 The Barclays 2008 World Golf Championships-Bridgestone Invitational, 2007: 2007 Arnold Palmer Invitational presented by MasterCard 2007 Mercedes-Benz Championship, 2006: 2006 Barclays Classic, 2005: 2005 Buick Open 2005 Wachovia Championship 2005 Shell Houston Open 2005 Sony Open in Hawaii, 2004: 2004 Chrysler Championship 2004 84 LUMBER Classic 2004 Bell Canadian Open 2004 Deutsche Bank Championship 2004 PGA Championship 2004 Buick Open 2004 HP Classic of New Orleans 2004 Shell Houston Open 2004 AT&T Pebble Beach National Pro-Am, 2003: 2003 FUNAI Classic at the WALT DISNEY WORLD Resort 2003 John Deere Classic 2003 EDS Byron Nelson Championship 2003 Phoenix Open, 2002: 2002 THE TOUR Championship presented by Coca-Cola 2002 Shell Houston Open, 2000: 2000 Masters Tournament, 1999: 1999 Honda Classic, 1998: 1998 Sprint International 1998 PGA Championship, 1997: 1997 Buick Open 1997 Memorial Tournament, 1995: 1995 Buick Classic 1995 Phoenix Open, 1993: 1993 Buick Classic",,"1997: 1997 Toyota World Match Play Championship, 2001: Telus Skins Game, 2003: Telus Skins Game, 2008: Chevron World Challenge, 2021-2022: PNC Championship [with Qass Singh]",,,1992,2024,33,506,638,0.7931034482758621,,,,4.0,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,Veteran,0.0,0.0,0.0,0.0,Below Average,0,,,,,,,,,,,,,,,,0,0,2021,R2021012,0.36363636363636365,1,1.0,1.0,R2021012,,,,,,,,,,,,,,,,,,,,,,R2025012,2.0,58.5,51.0,66.0,10.606601717798213,2.6666666666666665,-3.0,9.0,4.760952285695233,192.0,141.0,293.0,73.74008407914924,2013,2020,2.0,1.0,0.0,0.0,0.0,2.6666666666666665,2.0,4.0,0.9576719576719577,,,95.76719576719577,0.0,0.0,,0.0,1
08793,Tiger Woods,2021,-2.025,,-12.147,-1.761,,-0.9,-0.9,,-5.401,-0.694,,-4.163,-0.167,,-1.0,-0.264,,-1.582,72.799,,724.0,72.4,,724.0,3.9,,39.0,21.67%,,39.0,75.0,,72.33,,217.0,71.33,,214.0,71.5,,75.0,,3.16,,139.0,4.16,,399.0,4.65,,186.0,35.9,,359.0,36.5,,365.0,73.0,,365.0,71.8,,359.0,150.0,143.0,150.0,290.3,,,277.1,,,64.71%,,88.0,272.0,,385.833,1.761,,206.0,1.633,,294.0,37.78%,,68.0,3.33%,,6.0,922.0,,,,Unknown,,,Tiger,Woods,United States,2025-03-29 19:46:46.122,Tiger Woods,,,,,,,,,,,,,8.0,,226.0,,,,,,,,,61.0,"GTE Byron Nelson Classic (1999), World Golf Championships-NEC Invitational (2000), Buick Open (2005), World Golf Championships-Bridgestone Invitational (2013)",,1.0,"2007, 2009",2024.0,2024,0.0,0.0,0.0,0.0,0.0,5.0,1.0,44400.0,2019-20,5.0,1.0,0.0,0.0,0.0,0.0,0.0,44400.0,0.2,0.0,0.0,378.0,339.0,82.0,31.0,19.0,199.0,270.0,121789760.0,0.8968253968253969,0.5264550264550265,0.7142857142857143,1.0,0.0,R2021012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,2025-03-22 13:39:16.495,378,82.0,12,,,31.0,31.0,19.0,199.0,270.0,120999166.0,378,82,12,339/378,31,19,163,199,,1996.0,120999166,"2019-2020: 2019 ZOZO CHAMPIONSHIP, 2018-2019: 2019 Masters Tournament, 2017-2018: 2018 TOUR Championship **, 2013: 2013 World Golf Championships-Bridgestone Invitational 2013 THE PLAYERS Championship 2013 Arnold Palmer Invitational presented by MasterCard 2013 World Golf Championships-Cadillac Championship 2013 Farmers Insurance Open, 2012: 2012 AT&T National 2012 the Memorial Tournament presented by Nationwide Insurance 2012 Arnold Palmer Invitational presented by MasterCard, 2009: 2009 BMW Championship 2009 World Golf Championships-Bridgestone Invitational 2009 Buick Open 2009 AT&T National 2009 the Memorial Tournament 2009 Arnold Palmer Invitational presented by MasterCard, 2008: 2008 U.S. Open Championship 2008 Arnold Palmer Invitational presented by MasterCard 2008 World Golf Championships-Accenture Match Play Championship 2008 Buick Invitational, 2007: 2007 THE TOUR Championship presented by Coca-Cola 2007 BMW Championship 2007 PGA Championship 2007 World Golf Championships-Bridgestone Invitational 2007 Wachovia Championship 2007 World Golf Championships-CA Championship 2007 Buick Invitational, 2006: 2006 World Golf Championships-American Express Championship 2006 Deutsche Bank Championship 2006 World Golf Championships-Bridgestone Invitational 2006 PGA Championship 2006 Buick Open 2006 The Open Championship 2006 Ford Championship at Doral 2006 Buick Invitational, 2005: 2005 World Golf Championships-American Express Championship 2005 World Golf Championships-NEC Invitational 2005 The Open Championship 2005 Masters Tournament 2005 Ford Championship at Doral 2005 Buick Invitational, 2004: 2004 World Golf Championships-Accenture Match Play Championship, 2003: 2003 World Golf Championships-American Express Championship 2003 100th Western Open presented by Golf Digest 2003 Bay Hill Invitational presented by Cooper Tires 2003 World Golf Championships-Accenture Match Play Championship 2003 Buick Invitational, 2002: 2002 World Golf Championships-American Express Championship 2002 Buick Open 2002 U.S. Open Championship 2002 Masters Tournament 2002 Bay Hill Invitational presented by Cooper Tires, 2001: 2001 World Golf Championships-NEC Invitational 2001 Memorial Tournament 2001 Masters Tournament 2001 THE PLAYERS Championship 2001 Bay Hill Invitational, 2000: 2000 Bell Canadian Open 2000 World Golf Championships-NEC Invitational 2000 PGA Championship 2000 The Open Championship 2000 U.S. Open Championship 2000 Memorial Tournament 2000 Bay Hill Invitational 2000 AT&T Pebble Beach National Pro-Am 2000 Mercedes Championships, 1999: 1999 World Golf Championships-American Express Championship 1999 THE TOUR Championship 1999 National Car Rental Golf Classic/Disney 1999 World Golf Championships-NEC Invitational 1999 PGA Championship 1999 Motorola Western Open 1999 Memorial Tournament 1999 Buick Invitational, 1998: 1998 BellSouth Classic, 1997: 1997 Motorola Western Open 1997 GTE Byron Nelson Golf Classic 1997 Masters Tournament 1997 Mercedes Championships, 1996: 1996 Walt Disney World/Oldsmobile Classic 1996 Las Vegas Invitational",,"1998: PGA Grand Slam of Golf, 1999: PGA Grand Slam of Golf World Cup [with Mark O'Meara], 2000: PGA Grand Slam of Golf EMC World Cup [with David Duval], 2001: PGA Grand Slam of Golf Williams World Challenge, 2002: PGA Grand Slam of Golf, 2004: Target World Challenge, 2005: PGA Grand Slam of Golf, 2006: Target World Challenge PGA Grand Slam of Golf, 2007: Target World Challenge, 2011: Target World Challenge",,,1992,2024,33,339,378,0.8968253968253969,,,,3.0,,,,2.0,64200.0,223.0,0.6666666666666666,,,3.0,0.0,0.0,0.0,2.0,64200.0,0.6666666666666666,0.0,0.0,0.0,,,1,Veteran,0.0,0.6666666666666666,0.0,1333.3333333333333,Elite,0,,,,,,,,,,,,,,,,0,0,2021,R2021012,0.36363636363636365,1,1.0,0.2,R2021012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5238095238095238,,,52.38095238095239,0.0,40.0,,20.0,1
12716,Charley Hoffman,2021,1.194,17.0,94.36,0.864,24.0,0.341,0.341,25.0,26.919,0.646,16.0,51.064,-0.123,155.0,-9.722,0.33,43.0,26.073,70.326,32.0,,69.99,34.0,,4.2,20.0,416.0,23.91%,22.0,426.0,70.36,87.0,70.32,55.0,,69.19,13.0,,70.18,73.0,70.36,87.0,3.0,14.0,,4.0,36.0,,4.62,77.0,,35.0,54.0,,34.99,20.0,,69.76,31.0,,70.19,42.0,,,,,306.5,28.0,,296.9,35.0,,57.11%,148.0,787.0,358.0,151.0,,1.736,29.0,,1.594,50.0,,41.25%,39.0,735.0,3.03%,119.0,54.0,937.0,21.0,,104.0,Outside 100,798.296666070122,31.417083626314156,Charley,Hoffman,United States,2025-03-29 19:45:37.425,Charley Hoffman,,183.0,,76.0,104.0,,,,,,,,634.0,,92.0,,,,,,,,,61.0,Travelers Championship (2013),,4.0,2010,2025.0,2025,0.0,0.0,0.0,1.0,3.0,8.0,5.0,564803.0,2015-16,8.0,5.0,0.0,0.0,0.0,1.0,3.0,564803.0,0.625,0.125,0.375,523.0,358.0,4.0,10.0,6.0,62.0,155.0,35849346.0,0.6845124282982792,0.11854684512428298,0.29636711281070743,1.0,0.0,R2021012,1.0,18.0,18.0,18.0,,-9.0,-9.0,-9.0,,275.0,275.0,275.0,,2021,2021,1.0,1.0,0.0,1.0,1.0,4.0,4.0,4.0,1.0,0.0,0.0,First Time,80.31250000000001,Excellent,R,2025-03-22 06:44:58.486,522,4.0,0,,,10.0,10.0,6.0,62.0,155.0,35849346.0,522,4,0,358/522,10,6,29,62,,2006.0,35849346,"2015-2016: 2016 Valero Texas Open, 2014-2015: 2014 OHL Classic at Mayakoba, 2010: 2010 Deutsche Bank Championship, 2007: 2007 Bob Hope Chrysler Classic",,,,,1994,2025,32,358,522,0.685823754789272,,,,29.0,,5.0,14.0,24.0,3049763.0,32.0,0.8275862068965517,0.1724137931034483,0.4827586206896552,29.0,0.0,5.0,14.0,24.0,3049763.0,0.8275862068965517,0.1724137931034483,0.4827586206896552,0.0,0.0,0.0,1,Veteran,0.0,0.8275862068965517,0.1724137931034483,2172.4137931034484,Elite,0,,,,,,,,,,,,,,,,0,0,2021,R2021012,0.45454545454545453,1,5.0,0.625,R2021012,1.0,18.0,18.0,18.0,,-9.0,-9.0,-9.0,,275.0,275.0,275.0,,2021,2021,0.0,1.0,1.0,4.0,4.0,4.0,R2025012,9.0,32.333333333333336,6.0,75.0,24.82438317461282,-1.0,-9.0,7.0,4.767312946227961,247.5,139.0,291.0,62.56850790787792,2009,2022,9.0,1.0,2.0,5.0,0.5555555555555556,3.5,2.0,4.0,0.13227513227513227,0.42696629213483145,70.19607843137254,32.87359055149317,0.0,40.0,31.417083626314156,23.805694542104717,1
19846,Brian Gay,2021,-1.218,189.0,-75.488,-1.421,191.0,-0.656,-0.656,189.0,-40.7,-0.774,193.0,-47.989,0.01,110.0,0.601,0.203,62.0,12.597,72.193,184.0,,71.77,185.0,,3.19,188.0,223.0,18.49%,187.0,233.0,71.11,144.0,72.58,194.0,,71.19,142.0,,71.78,181.0,71.11,144.0,3.15,188.0,876.0,4.09,178.0,,4.66,119.0,,35.77,184.0,,36.0,180.0,,72.18,187.0,,71.28,155.0,,640.0,646.0,640.0,286.8,178.0,,282.8,176.0,,59.67%,117.0,586.0,323.0,103.0,,1.778,142.0,,1.586,33.0,,41.43%,33.0,522.0,2.94%,104.0,37.0,846.0,151.0,,,Unknown,,,Brian,Gay,United States,2025-03-29 19:45:23.859,Brian Gay,,,,,,,,,,,,,,,,,,,,,,,,62.0,"Mayakoba Golf Classic at Riviera Maya-Cancun (2008), Bob Hope Classic (2011), AT&T Byron Nelson (2017-18), Wyndham Championship (2017-18)",,21.0,2009,2023.0,2022-23,0.0,0.0,0.0,0.0,1.0,15.0,4.0,219638.0,2020-21,15.0,4.0,0.0,0.0,0.0,0.0,1.0,219638.0,0.26666666666666666,0.0,0.06666666666666667,659.0,383.0,5.0,4.0,5.0,52.0,141.0,24242019.0,0.5811836115326252,0.07890743550834597,0.21396054628224584,1.0,0.0,R2021012,0.0,,,,,0.0,0.0,0.0,,142.0,142.0,142.0,,2021,2021,0.0,,0.0,0.0,,2.0,2.0,2.0,1.0,0.0,,,,Unknown,R,2025-03-22 05:38:46.895,659,5.0,0,,,4.0,4.0,5.0,52.0,141.0,24242019.0,659,5,0,383/659,4,5,26,52,,1999.0,24242019,"2020-2021: 2020 Bermuda Championship, 2013: 2013 Humana Challenge in partnership with the Clinton Foundation, 2009: 2009 St. Jude Classic presented by FedEx 2009 Verizon Heritage, 2008: 2008 Mayakoba Golf Classic at Riviera Maya-Cancun",,,,,1996,2023,28,383,659,0.5811836115326252,,,,27.0,1.0,1.0,1.0,9.0,916158.0,95.0,0.3333333333333333,0.037037037037037035,0.037037037037037035,27.0,1.0,1.0,1.0,9.0,916158.0,0.3333333333333333,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,1,Veteran,0.037037037037037035,0.3333333333333333,0.037037037037037035,962.9629629629629,Elite,0,,,,,,,,,,,,,,,,0,0,2021,R2021012,0.45454545454545453,1,4.0,0.26666666666666666,R2021012,0.0,,,,,0.0,0.0,0.0,,142.0,142.0,142.0,,2021,2021,0.0,0.0,,2.0,2.0,2.0,R2025012,10.0,38.9,1.0,70.0,24.825837794971235,-0.4375,-20.0,8.0,7.042430924995527,230.3125,142.0,290.0,67.86331237617765,2007,2023,10.0,1.0,2.0,3.0,0.3,3.25,2.0,4.0,0.7724867724867724,,,77.24867724867724,3.7037037037037033,40.0,,21.85185185185185,1
20229,Stewart Cink,2021,0.463,62.0,36.1,0.299,75.0,-0.064,-0.064,129.0,-5.018,0.417,34.0,32.499,-0.054,130.0,-4.2,0.164,76.0,12.79,70.576,50.0,,70.1,40.0,,3.93,48.0,354.0,22.35%,53.0,362.0,70.11,64.0,70.04,32.0,,69.85,35.0,,70.53,113.0,70.11,64.0,2.96,1.0,,4.03,97.0,,4.61,63.0,,34.76,16.0,,35.34,77.0,,70.15,58.0,,70.05,31.0,,,,,306.6,27.0,,298.0,26.0,,56.42%,161.0,712.0,383.0,170.0,,1.76,89.0,,1.623,140.0,,37.72%,165.0,611.0,2.41%,43.0,39.0,886.0,89.0,,411.0,Outside 100,738.6158178123931,11.124475936480849,Stewart,Cink,United States,2025-03-29 19:45:11.364,Stewart Cink,,,,,411.0,,,,,,,,157.0,,173.0,,,,,,,,,62.0,"The RSM Classic (2016-17), Travelers Championship (2017-18), Sony Open in Hawaii (2018-19)",,20.0,2008,2024.0,2024,0.0,0.0,0.0,0.0,2.0,16.0,8.0,378476.0,2020-21,16.0,8.0,0.0,0.0,0.0,0.0,2.0,378476.0,0.5,0.0,0.125,689.0,506.0,8.0,11.0,9.0,105.0,260.0,43963766.0,0.7343976777939042,0.15239477503628446,0.37735849056603776,1.0,0.0,R2021012,1.0,1.0,1.0,1.0,,-19.0,-19.0,-19.0,,265.0,265.0,265.0,,2021,2021,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,0.0,1.0,First Time,98.90625,Excellent,R,2025-03-22 04:14:42.127,689,8.0,0,,,11.0,11.0,9.0,105.0,260.0,43905340.0,689,8,0,506/689,11,9,53,105,,1997.0,43905340,"2020-2021: 2021 RBC Heritage 2020 Safeway Open, 2009: 2009 The Open Championship, 2008: 2008 Travelers Championship, 2004: 2004 World Golf Championships-NEC Invitational 2004 MCI Heritage, 2000: 2000 MCI Classic, 1997: 1997 Canon Greater Hartford Open",,"2006: Wendy's 3-Tour Challenge [with Zach Johnson and Scott Verplank], 2007: CVS Caremark Charity Classic [with J.J. Henry], 2013: PNC Father/Son Challenge [with Connor Cink]",,,1995,2024,30,506,689,0.7343976777939042,,,,26.0,2.0,3.0,8.0,19.0,3596319.0,26.0,0.7307692307692307,0.11538461538461539,0.3076923076923077,26.0,2.0,3.0,8.0,19.0,3596319.0,0.7307692307692307,0.11538461538461539,0.3076923076923077,0.0,0.0,0.0,1,Veteran,0.07692307692307693,0.7307692307692307,0.11538461538461539,2192.3076923076924,Elite,0,,,,,,,,,,,,,,,,0,0,2021,R2021012,0.45454545454545453,1,8.0,0.5,R2021012,1.0,1.0,1.0,1.0,,-19.0,-19.0,-19.0,,265.0,265.0,265.0,,2021,2021,1.0,1.0,1.0,4.0,4.0,4.0,R2025012,12.0,37.666666666666664,1.0,68.0,23.26657115548686,-1.2941176470588236,-19.0,14.0,6.9889618853799815,240.94117647058823,141.0,288.0,63.73722478684973,2007,2023,12.0,1.0,2.0,4.0,0.3333333333333333,3.411764705882353,2.0,4.0,0.12698412698412698,0.8932584269662921,37.64705882352941,63.78336603055703,7.6923076923076925,0.0,11.124475936480849,6.272261209596181,1
20572,Rod Pampling,2021,-2.74,,-2.74,0.929,,-1.537,-1.537,,-1.537,3.092,,3.092,-0.627,,-0.627,-3.669,,-3.669,73.672,,148.0,74.0,,148.0,2.5,,5.0,13.89%,,5.0,,,73.0,,73.0,75.0,,75.0,,,,,3.38,,27.0,4.1,,82.0,4.88,,39.0,37.0,,74.0,37.0,,74.0,75.0,,75.0,73.0,,73.0,,,,273.5,,,260.9,,,60.71%,,17.0,676.0,,394.083,2.0,,46.0,1.722,,62.0,30.56%,,11.0,8.33%,,3.0,432.0,,432.0,,Unknown,,,Rod,Pampling,Australia,2025-03-29 19:46:11.719,Rod Pampling,,,,,,,,,,,,,,,,,,,,,,,,60.0,Shriners Hospitals for Children Open (2016-17),,53.0,2007,2021.0,2020-21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,2016-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18338.0,0.0,0.0,0.0,408.0,252.0,3.0,1.0,4.0,38.0,92.0,16039993.0,0.6176470588235294,0.09313725490196079,0.22549019607843138,1.0,0.0,R2021012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,2025-03-22 10:28:28.539,408,3.0,2,,,1.0,1.0,4.0,38.0,92.0,16039993.0,408,3,2,252/408,1,4,12,38,,2002.0,16039993,"2016-2017: 2016 Shriners Hospitals for Children Open, 2006: 2006 Bay Hill Invitational Presented by MasterCard, 2004: 2004 The INTERNATIONAL",,,,,1999,2021,23,252,408,0.6176470588235294,,,,1.0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,Veteran,0.0,0.0,0.0,0.0,Below Average,0,,,,,,,,,,,,,,,,0,0,2021,R2021012,0.36363636363636365,1,0.0,0.0,R2021012,,,,,,,,,,,,,,,,,,,,,,R2025012,5.0,40.6,16.0,65.0,22.556595487794695,0.2857142857142857,-6.0,5.0,5.023753102820166,243.71428571428572,147.0,288.0,66.18084890589392,2007,2019,5.0,1.0,0.0,1.0,0.2,3.4285714285714284,2.0,4.0,0.9576719576719577,,,95.76719576719577,0.0,60.0,,30.0,1
